"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary","CreditScore"
5814,0,20,"France","0","Female",0,2,112572.02,659
8287,0,32,"France","1","Male",122889.88,1,26476.18,772
4210,0,76,"Germany","1","Male",0,2,51672.08,580
9202,0,19,"France","1","Male",127649.64,1,40368.65,660
4392,0,73,"Germany","1","Female",155303.71,1,49418.87,769
8116,0,40,"Spain","1","Male",145081.72,1,23881.62,604
5956,0,67,"France","0","Female",96408.98,1,105760.01,699
4891,0,37,"France","1","Male",0,2,55003.79,417
8210,1,40,"Germany","1","Female",121890.06,1,9677,588
9354,0,29,"Spain","0","Female",102714.65,2,116828.51,609
5223,0,45,"Germany","0","Male",120591.19,1,108152.75,640
8911,1,40,"Spain","1","Male",54428.37,1,109638.78,583
4971,0,39,"France","1","Male",0,2,2923.61,587
7825,0,37,"Germany","1","Female",149000.91,2,21472.42,678
3322,0,35,"Spain","0","Male",59408.63,1,76773.53,543
4396,1,46,"France","0","Female",87361.02,1,120376.87,584
3130,0,47,"France","1","Female",149887.49,2,89286.29,584
4441,0,28,"Germany","0","Female",99152.73,2,48475.12,619
3194,0,40,"Germany","0","Female",0,2,127977.66,587
3280,1,36,"Germany","0","Female",125997.22,1,128049.34,614
9812,1,56,"France","1","Male",0,1,144275.39,597
4159,0,32,"France","0","Female",132835.56,1,115638.29,668
4718,0,20,"Spain","0","Female",0,2,119759.24,670
4534,0,18,"Germany","1","Male",0,2,105618.14,526
5815,0,37,"France","0","Female",130922.81,2,188809.23,539
6267,0,35,"France","1","Male",0,2,9770.97,786
5832,0,46,"France","1","Female",112572.39,1,56297.85,695
8555,1,33,"Spain","0","Male",0,2,94993.04,504
5657,0,42,"France","0","Female",0,2,117374.22,631
4910,0,51,"France","1","Female",104258.8,1,130541.1,646
8186,0,25,"Spain","0","Female",0,2,38587.7,604
7368,0,37,"France","0","Male",89728.86,2,37294.88,638
7793,0,49,"Spain","1","Male",0,1,97628.08,645
7264,0,39,"Spain","0","Male",0,2,37935.83,679
9551,0,40,"France","1","Male",0,2,27597.59,701
3009,0,37,"France","1","Female",53573.18,1,45424.13,490
5396,0,42,"Germany","0","Female",57929.81,2,142911.99,670
9339,0,40,"France","1","Male",109542.29,1,76515.79,515
6660,0,44,"France","0","Male",155180.56,2,187296.78,639
9149,0,67,"Spain","1","Male",0,1,26543.28,681
3155,0,36,"Spain","1","Female",0,2,110421.31,652
5897,1,42,"Spain","0","Male",178820.91,1,109219.43,597
4329,1,50,"Spain","1","Male",0,2,40066.95,733
5568,0,37,"Germany","1","Female",83739.32,1,57942.88,545
5872,0,39,"Germany","0","Male",102945.01,1,52861.89,583
9543,1,42,"France","0","Male",137794.18,1,104876.8,527
8110,1,41,"France","1","Male",0,2,56850.92,691
4185,0,19,"France","1","Male",148843.56,2,198817.72,604
3611,0,41,"Germany","1","Female",75075.31,2,78591.15,613
9943,1,25,"France","0","Male",174701.05,1,90189.72,674
3298,0,23,"France","1","Female",0,1,81425.61,507
7421,1,45,"Germany","0","Female",134980.74,1,123309.57,587
4877,0,42,"France","1","Male",104430.08,1,158697.28,503
7406,0,24,"France","0","Male",148298.59,3,19283.14,677
9308,0,40,"France","0","Male",0,2,147878.05,666
7902,0,26,"Germany","0","Female",0,2,152491.22,474
5361,1,36,"Germany","1","Male",92171.35,3,189664.43,750
6792,0,38,"France","1","Female",135919.33,1,165196.65,535
5816,0,26,"Spain","0","Male",89437.03,1,189540.95,604
8163,1,47,"France","0","Male",0,1,166650.9,611
5362,0,19,"Spain","1","Male",0,2,116747.62,554
7757,0,26,"Germany","1","Male",69881.09,2,88120.78,462
7327,0,26,"France","0","Female",0,1,15846.42,671
4978,0,26,"France","0","Male",0,2,59563.49,603
4291,0,40,"Germany","0","Female",103604.31,2,140947.05,599
9167,0,42,"France","0","Female",113096.41,1,21834.4,684
4756,0,34,"France","1","Male",68999.66,2,66879.27,559
3100,0,35,"France","1","Female",93143.39,1,167554.86,718
3824,0,40,"Spain","1","Male",160625.17,1,3554.63,754
9875,0,30,"France","0","Female",0,2,20081.3,710
8851,0,32,"Spain","1","Female",0,2,139390.99,658
7359,1,52,"France","0","Male",0,1,90877.76,665
9426,0,29,"France","1","Male",140211.88,1,175398.34,747
9567,0,30,"France","0","Male",0,1,181300.32,646
6840,0,29,"Spain","0","Female",0,2,179032.68,647
7487,0,32,"France","1","Female",171848.38,1,16957.45,698
3955,0,32,"France","0","Male",106089.2,1,151924.9,609
4218,0,30,"Spain","1","Female",0,1,41800.18,627
7964,0,41,"Germany","1","Male",70349.48,2,178074.04,509
8232,0,32,"Germany","1","Male",145541.56,2,58019.95,505
5168,1,37,"France","0","Male",109542.29,1,60778.11,632
6954,0,39,"France","0","Female",116537.6,1,172097.95,684
8080,0,27,"France","1","Female",0,2,183569.25,592
9815,1,51,"Spain","0","Female",0,1,28266.9,773
6431,1,48,"Germany","0","Male",59486.31,1,163944.18,652
3392,0,38,"France","1","Male",0,2,179360.76,850
7790,0,37,"France","0","Female",117685.31,2,143393.24,652
6776,0,27,"France","0","Female",0,1,20066.38,850
6199,0,34,"France","1","Male",0,1,63173.64,565
5565,0,39,"Germany","1","Male",111213.64,2,147578.26,771
4523,1,44,"Germany","0","Female",146498.76,1,64853.51,655
6714,0,39,"France","0","Female",145387.32,2,194890.33,686
5237,0,34,"Spain","1","Female",98683.47,2,177737.07,504
9300,0,36,"Spain","0","Female",155180.56,2,144874.67,850
6052,0,33,"Spain","0","Female",111756.5,1,38433.35,592
3692,0,63,"Spain","1","Female",129968.67,1,11830.53,651
4229,0,36,"France","1","Female",90217.07,2,136398.9,753
4603,0,35,"France","1","Female",0,2,146007.7,643
4892,0,34,"Spain","1","Female",0,2,167916.35,603
7351,1,57,"France","0","Female",148384.64,1,155047.11,738
8972,0,38,"France","0","Female",0,3,68487.51,711
6561,1,48,"Germany","0","Male",106396.48,1,150661.42,631
5772,0,37,"France","0","Male",0,2,147913.56,508
7397,0,22,"Spain","1","Female",157597.61,1,34097.22,627
7512,0,50,"Germany","1","Male",170291.22,2,97755.29,504
3657,0,57,"France","1","Male",0,2,81310.1,550
7797,0,33,"France","0","Male",150555.83,1,30414.17,639
3644,0,66,"Germany","1","Female",111577.01,1,189271.9,571
9687,1,40,"France","1","Male",165363.31,2,61349.37,546
7857,0,80,"Spain","1","Female",0,2,40250.82,809
6985,0,38,"Germany","1","Female",0,2,3896.08,666
3699,1,54,"France","0","Male",108755,1,40914.32,554
7735,0,37,"France","0","Female",53573.18,1,157381.14,526
7387,0,57,"Spain","1","Male",0,2,39297.48,563
5827,0,37,"France","1","Male",0,2,5552.37,768
6089,0,36,"France","0","Female",0,1,70496.66,736
3355,0,56,"Germany","0","Male",116121.67,1,61602.42,702
3650,0,43,"Spain","0","Male",144684.03,1,43128.95,636
7481,0,31,"France","0","Male",78653.84,1,7698.6,752
6518,0,28,"Germany","1","Female",0,2,147100.72,524
3133,1,41,"Germany","1","Male",99165.84,1,119333.95,643
6694,0,30,"Spain","1","Female",0,2,57461.13,722
6132,0,38,"France","0","Male",122168.65,1,76755.99,808
9545,0,36,"France","0","Female",0,2,47125.11,800
8092,0,39,"France","1","Male",0,2,184464.7,658
3330,1,32,"France","1","Female",65269.23,1,160122.66,573
4776,0,42,"Germany","1","Male",98955.87,1,131712.51,619
9967,0,32,"Germany","1","Female",126872.6,1,141822.8,578
5019,0,41,"France","0","Female",0,2,121098.65,543
6779,0,50,"France","1","Male",90305.76,1,124626.57,717
4626,0,33,"Germany","0","Male",96926.12,2,48553.77,622
6102,0,28,"France","1","Female",0,2,158545.25,687
6895,0,43,"Spain","0","Male",136416.82,2,35687.43,717
7282,0,49,"Spain","0","Female",0,1,87711.61,433
4980,0,35,"Spain","0","Male",0,2,49594.02,458
5295,0,45,"France","1","Male",0,2,30793.61,695
3939,0,56,"France","0","Male",0,2,128246.81,744
6405,0,38,"Spain","0","Male",104796.54,1,158344.63,635
8203,0,54,"Germany","0","Female",92310.54,1,111249.62,770
6913,0,57,"France","1","Female",0,2,56875.76,669
3749,0,33,"France","0","Female",0,1,88751.45,666
3417,0,25,"Spain","1","Female",82931.85,1,128373.88,697
5234,0,32,"France","0","Male",75170.54,1,37898.5,643
7571,0,40,"Spain","1","Male",0,2,143706.18,630
6266,1,58,"France","1","Female",0,1,116503.92,570
6331,0,35,"France","1","Male",76408.85,2,163666.85,580
5725,0,70,"Germany","1","Male",127237.25,2,143317.42,562
9205,0,35,"France","1","Female",133087.76,1,64722.61,697
8915,1,60,"Germany","0","Male",0,1,197727.14,598
7579,0,40,"France","0","Male",0,2,37697.29,551
5380,0,37,"Spain","1","Male",175534.78,1,9241.52,535
6794,0,51,"France","1","Male",81710.46,1,69664.35,758
7986,0,27,"Spain","0","Male",100488.92,2,119969.99,850
9828,0,25,"France","0","Male",0,2,43496.36,614
9953,0,24,"France","0","Female",114948.76,2,135768.25,679
9865,0,40,"Spain","0","Female",0,2,112395.98,579
5246,0,29,"Spain","0","Male",0,2,65868.28,764
3888,0,44,"France","1","Female",134066.1,2,197572.41,691
7164,0,37,"Germany","1","Female",0,2,27366.77,696
5787,0,37,"France","1","Female",0,2,29737.14,581
7899,0,39,"Spain","1","Male",82255.51,2,109545.56,719
6479,0,42,"Germany","1","Female",95059.02,1,34774.26,601
3255,0,63,"France","1","Male",117687.35,1,159344.43,762
7688,1,42,"Spain","0","Female",109032.23,1,153080.4,561
4515,0,38,"France","1","Male",138053.79,2,80006.65,850
5066,0,29,"Germany","1","Female",130036.21,2,114672.64,634
9747,0,31,"Germany","0","Male",95448.32,2,189085.07,522
7609,1,56,"France","0","Female",138317.94,1,125440.11,765
9278,0,28,"Spain","1","Male",77919.78,1,122547.58,712
7111,0,36,"Spain","0","Male",0,2,145704.19,651
7829,1,31,"France","1","Female",0,1,16447.6,629
4563,0,26,"France","0","Female",119009.57,1,141926.43,700
6810,0,33,"France","0","Male",0,2,175544.02,793
3510,0,32,"France","0","Male",0,1,71095.41,735
5497,1,42,"France","1","Male",133701.07,2,124489.88,552
9521,0,40,"France","1","Male",0,2,108162.13,514
6629,1,51,"France","0","Female",136836.49,1,109394.62,483
8912,1,52,"France","0","Male",0,2,21834.4,812
6579,0,50,"Germany","1","Male",137712.01,1,76197.05,750
9590,1,51,"Germany","1","Male",97750.07,1,86490.09,572
8593,0,35,"France","0","Male",156687.1,1,199320.77,528
4810,1,39,"Germany","0","Female",0,1,4195.84,606
8327,0,42,"Germany","0","Male",73348.56,2,99805.99,771
8471,0,31,"France","1","Male",150593.59,2,105218.45,654
3023,0,37,"France","0","Female",0,1,3740.93,644
3911,0,32,"France","0","Male",0,2,143598.7,696
8636,1,43,"Spain","1","Female",0,2,146213.75,469
5388,0,42,"France","0","Female",97764.41,1,82252.28,559
5114,0,38,"Spain","0","Male",0,2,166458.41,544
8447,0,39,"Spain","1","Male",193213.02,1,137392.77,616
9908,0,46,"Spain","0","Male",0,1,22372.78,517
9690,1,32,"Germany","0","Female",156674.2,1,118502.34,516
7921,1,33,"Spain","1","Female",55853.33,2,94811.85,734
3348,0,42,"Spain","1","Female",0,2,176883.42,446
7073,1,36,"Germany","0","Male",126306.64,3,155061.97,606
9548,0,26,"Germany","0","Female",152880.97,2,37697.29,731
9045,0,32,"Germany","1","Male",166685.92,2,55313.51,705
4784,0,51,"France","1","Female",0,2,178929.84,740
3681,0,30,"France","1","Female",112543.42,1,179435.21,679
4640,1,46,"France","0","Female",46870.43,4,31272.14,628
7094,0,43,"France","1","Female",0,1,164975.82,780
7845,1,44,"Spain","0","Male",51522.75,1,186064.34,555
8776,0,33,"France","1","Male",140956.99,1,3510.18,850
9510,0,73,"France","1","Female",0,2,60036.99,707
3619,1,44,"France","0","Male",148595.55,1,74838.64,566
7038,0,32,"France","0","Female",119023.28,1,100816.29,475
9761,0,43,"Spain","1","Female",0,2,85523.24,807
7139,0,35,"Spain","1","Male",0,1,95135.27,734
9715,1,33,"France","0","Male",0,1,113505.93,692
9420,1,37,"France","0","Female",75150.34,4,131766.67,696
5427,0,31,"Spain","1","Female",117992.59,1,76357.43,605
4538,0,55,"France","1","Female",0,1,22442.13,581
6395,0,38,"France","0","Female",168190.33,2,68052.08,800
6026,0,51,"France","1","Male",118537.47,4,171340.68,559
7871,0,34,"France","1","Female",120777.88,1,17242.79,588
4583,0,28,"France","1","Male",142574.71,2,129084.82,597
3237,0,19,"France","0","Female",97445.49,2,143287.58,722
3118,0,39,"France","0","Female",63763.49,1,156593.09,806
5206,0,43,"France","1","Male",0,2,143538.51,749
7692,0,32,"France","0","Male",94238.75,2,7921.57,548
4649,0,32,"France","0","Male",145751.03,1,66469.2,496
5609,1,44,"Germany","1","Male",131593.85,1,35633.15,674
4826,0,39,"France","1","Female",0,2,199638.56,545
3952,0,30,"France","0","Male",0,2,166376.54,722
7531,0,34,"France","0","Male",139064.06,2,159629.64,778
9640,0,26,"Spain","0","Male",157777.58,1,184399.76,642
7337,0,38,"France","1","Male",105069.98,2,125222.36,787
9341,0,24,"Germany","0","Male",158713.08,2,98586.14,801
9558,0,37,"France","1","Female",0,1,190294.12,759
8876,1,28,"Germany","1","Female",0,3,64157.24,598
9872,0,25,"France","1","Male",0,2,66469.2,651
6250,1,63,"Spain","0","Male",83287.05,2,57175.32,793
8368,1,33,"France","0","Male",0,2,4861.72,850
3282,0,34,"Germany","0","Male",156687.1,1,70209.83,777
8888,0,63,"Germany","1","Male",97009.15,1,85101,601
6488,0,62,"France","0","Female",0,2,108098.28,775
7435,1,40,"Germany","1","Male",158456.76,2,64849.74,629
6623,1,42,"Spain","0","Male",140002.35,2,105890.55,612
8721,0,48,"Germany","1","Male",78992.75,2,183171.47,635
4013,0,24,"France","0","Female",140453.91,1,129001.3,613
8348,0,41,"France","0","Male",72664,2,70550,444
3110,0,28,"Spain","0","Male",0,2,77660.03,633
4951,0,28,"France","0","Male",179960.2,1,89938.08,756
6474,1,24,"Germany","1","Male",160818.08,1,13549.34,508
4298,1,22,"Spain","0","Female",145081.72,2,55835.66,648
5853,0,50,"France","0","Female",90408.16,1,48170.57,515
4975,0,50,"France","0","Male",0,2,69080.46,702
7017,0,43,"Germany","1","Female",32197.64,1,141446.01,640
8018,0,56,"Spain","1","Male",174330.35,2,99398.36,684
8467,0,41,"France","1","Male",0,2,191215.61,765
8334,0,45,"France","0","Female",81828.22,1,52167.97,505
8789,0,31,"France","0","Male",143292.95,1,66526.01,609
6396,0,25,"France","1","Male",98173.02,1,54702.66,812
8684,0,48,"Spain","0","Male",0,2,48545.1,493
5090,0,72,"Spain","1","Male",124978.19,2,7144.46,672
4688,0,32,"France","1","Male",146605.27,1,77119.45,719
8708,0,48,"Germany","1","Male",121404.64,1,103944.37,697
3557,1,45,"France","0","Female",111257.59,2,97623.42,550
5282,0,29,"France","0","Male",123536.52,2,139953.94,707
6300,0,40,"France","0","Male",0,2,34777.23,507
6969,0,34,"Germany","0","Female",135919.33,1,81175.25,671
3597,0,26,"Germany","0","Female",93460.47,1,172782.69,807
9011,0,39,"Germany","0","Male",108055.1,2,120906.83,538
7951,0,49,"Spain","1","Female",80816.45,1,20018.79,625
4266,1,48,"Germany","0","Female",0,2,113316.77,667
4179,0,41,"Germany","1","Male",104405.54,3,17384.21,641
3972,1,45,"France","1","Male",0,2,116973.48,708
3907,0,35,"Spain","1","Female",0,2,68064.83,699
5638,0,42,"France","1","Male",0,2,95804.33,801
5404,0,35,"Spain","1","Female",0,2,66732.63,687
5277,0,45,"Spain","1","Male",0,2,159920.92,615
6573,0,45,"Spain","1","Female",0,2,177695.67,721
7011,0,40,"Spain","1","Female",116244.14,2,105433.53,682
5525,0,29,"Spain","1","Female",168522.37,1,151310.16,556
9060,0,29,"France","0","Male",108055.1,2,29871.79,781
8946,0,60,"France","1","Male",0,1,57088.97,694
7143,0,45,"France","0","Female",0,2,37543.93,684
9505,0,25,"Germany","1","Male",97738.97,2,160523.33,604
6341,0,36,"France","1","Female",0,1,75848.22,733
7086,0,43,"France","0","Male",0,2,173851.11,651
8703,0,26,"France","0","Male",0,2,1375.46,538
6817,0,33,"Germany","1","Female",0,1,186785.01,509
7032,0,35,"France","1","Male",0,2,79704.12,793
3486,0,38,"France","0","Male",0,2,136620.64,535
5041,0,34,"France","1","Male",0,2,158420.14,628
5884,0,43,"Germany","1","Male",109949.05,2,71682.54,775
9990,1,48,"France","0","Male",118317.27,4,78702.98,642
6859,0,39,"France","0","Female",136496.12,1,72196.57,425
8540,0,28,"Spain","0","Male",106425.75,2,134869.93,630
7633,0,33,"Germany","1","Male",152143.89,1,32174.03,628
5259,0,23,"France","0","Male",0,2,67740.08,646
4473,0,44,"France","0","Female",92436.86,1,126033.9,554
3208,0,40,"France","0","Male",167181.01,1,145381.65,781
9279,0,50,"Germany","1","Female",89696.84,2,193179.88,749
7994,0,39,"Germany","1","Female",127278.31,1,25482.62,540
8238,1,45,"Germany","0","Female",135643,1,143619.52,755
7648,0,35,"France","1","Male",137179.39,1,37264.11,684
4520,0,26,"France","0","Female",84102.11,2,116385.24,592
5054,0,33,"France","1","Female",117289.92,1,85231.88,489
4434,0,24,"France","0","Male",0,2,37654.31,512
8400,0,28,"Spain","1","Male",160454.15,2,114957.22,710
9395,0,33,"Germany","1","Female",118897.1,2,26362.4,775
5297,1,40,"Germany","0","Male",164948.98,1,177028,554
4045,0,41,"France","0","Female",87814.89,1,137959,726
4944,0,49,"France","0","Male",80001.23,1,12944.17,505
8727,0,40,"Spain","1","Male",0,2,141053.85,850
4449,1,35,"Germany","1","Female",137755.76,1,163191.99,709
8499,0,40,"Germany","1","Male",0,2,194792.42,376
8058,0,32,"Spain","1","Male",103097.85,1,37171.46,590
9112,0,32,"Spain","0","Male",76087.98,1,151822.66,655
4628,0,44,"France","0","Female",161887.81,2,124382.9,708
7919,1,54,"Germany","0","Male",116726.22,1,110498.1,624
7468,0,50,"France","1","Female",0,2,44377.65,662
7519,1,42,"Germany","1","Male",107104.5,2,41304.44,573
9838,0,45,"Germany","1","Male",0,2,93707.8,606
8633,1,50,"Germany","1","Female",144606.22,1,93568.77,713
6572,0,67,"France","1","Male",167026.61,2,198091.81,494
5400,0,41,"France","0","Female",124182.21,1,100153.43,765
9228,0,24,"Spain","1","Female",135842.41,1,178341.33,761
8261,1,51,"France","0","Male",148222.65,1,156953.54,666
4876,0,32,"Spain","0","Male",104349.45,1,40299.23,676
9048,0,34,"Germany","1","Male",0,2,116046.22,643
4440,1,33,"Spain","1","Male",109349.29,1,88703.04,540
8148,0,35,"Spain","1","Male",0,2,123410.23,652
4240,0,32,"France","1","Male",0,2,133112.41,786
7434,1,54,"Germany","0","Male",187997.15,1,111442.71,662
8189,0,34,"Spain","0","Female",117451.47,1,65374.86,643
7888,0,32,"France","1","Male",128829.25,1,109127.54,627
5614,0,57,"Spain","1","Female",0,2,19264.33,750
7116,0,67,"Spain","1","Female",130652.52,1,22762.23,738
3184,0,66,"France","1","Male",159732.02,1,3554.63,692
9555,1,36,"France","0","Male",77253.22,2,121883.87,789
8987,0,21,"France","1","Male",0,2,175518.31,850
9262,1,47,"Germany","0","Female",103108.8,1,166475.44,626
9753,0,40,"France","1","Male",114005.78,1,67998.45,525
6771,1,30,"Spain","1","Female",119370.11,1,182726.22,597
5193,0,42,"France","0","Female",0,2,135630.32,669
7643,0,28,"France","1","Female",127992.25,1,50457.2,693
4670,0,34,"France","0","Female",124314.45,1,97782.92,715
7480,0,32,"France","1","Male",0,2,777.37,569
3053,0,58,"France","1","Male",0,2,93332.64,549
4945,0,30,"Germany","0","Female",91057.37,2,132973.17,718
8417,0,29,"Spain","0","Female",0,2,37605.9,714
9066,1,30,"France","0","Female",124216.93,1,97045.32,598
8453,1,42,"France","0","Male",0,2,174381.23,700
4143,0,29,"Spain","0","Female",0,2,4525.4,589
4077,1,57,"France","1","Female",79144.34,4,113228.82,610
8127,0,41,"France","0","Female",167545.32,1,128246.81,666
3833,0,32,"Spain","0","Male",0,2,196517.43,573
8780,0,33,"Spain","0","Female",0,2,57975.8,794
4529,0,39,"Germany","1","Male",0,2,198103.32,648
4572,1,40,"Spain","0","Female",0,2,107825.08,713
4580,0,37,"Germany","0","Female",124513.66,2,168607.74,638
5197,0,31,"France","0","Female",106596.29,1,91305.77,753
3895,1,45,"Spain","1","Female",57784.22,1,197804,689
7370,0,38,"Germany","1","Female",135290.42,2,63729.72,818
5709,0,37,"France","1","Male",0,3,95864.5,594
5597,0,41,"France","0","Female",0,2,55022.43,696
6664,0,38,"France","1","Male",0,2,107673.35,842
8290,1,40,"Spain","0","Female",129248.11,2,72876.43,428
7689,0,44,"France","0","Female",58781.76,1,16874.92,700
7495,0,28,"Spain","0","Female",0,2,93478.96,735
6634,0,53,"France","1","Male",96408.98,1,138191.81,474
9949,0,35,"France","1","Female",0,2,157888.5,611
5102,1,32,"Germany","1","Female",124240.93,1,52583.79,785
6535,1,47,"France","0","Female",126645.13,1,187008.45,603
8515,0,35,"Germany","1","Male",121968.11,1,188343.05,498
7872,1,40,"Germany","0","Male",99282.63,1,134600.94,568
8322,0,44,"France","0","Female",131039.97,1,167162.43,623
3275,0,33,"Spain","0","Female",0,1,8199.5,643
6734,0,31,"France","0","Male",0,2,144660.42,738
8125,1,45,"France","1","Male",147249.29,1,41815.22,754
9542,0,58,"France","1","Male",0,2,52795.15,646
3702,0,36,"Germany","1","Male",65349.71,1,81514.06,757
6591,0,45,"France","1","Female",0,2,146123.19,811
9648,0,40,"Germany","1","Female",0,2,64511.44,713
6824,0,68,"France","0","Female",0,2,125898.39,571
6223,0,29,"Germany","1","Female",108914.17,2,66963.15,572
8891,0,44,"France","0","Female",0,2,134394.78,569
7505,0,29,"Germany","1","Male",0,3,135815.38,738
6232,1,43,"France","1","Male",0,1,12106.82,672
9957,1,32,"France","0","Male",109922.61,1,96823.32,775
4590,1,56,"Germany","0","Female",111920.13,1,197634.11,466
6605,0,33,"Spain","1","Female",92855.02,1,159813.18,633
4591,0,43,"France","1","Male",176134.54,1,93146.11,736
6808,0,40,"France","0","Male",160272.27,1,115037.67,689
4728,0,36,"France","1","Male",114737.26,1,131249.46,491
6256,0,23,"Germany","0","Male",120307.58,1,161333.13,572
7464,0,29,"Germany","0","Female",129177.01,2,104617.99,503
9744,0,43,"France","0","Male",118274.71,1,12537.42,807
7748,0,31,"France","0","Male",0,2,93713.13,496
6732,0,25,"Spain","1","Female",0,2,199256.98,670
6057,1,31,"Germany","1","Male",154586.92,1,51721.52,799
5516,0,36,"France","0","Male",153137.74,1,60231.74,567
3146,0,28,"France","1","Female",0,2,38773.74,850
7389,0,45,"Spain","1","Female",142688.57,1,155516.35,643
4903,0,42,"Spain","1","Female",95386.82,1,75732.25,706
6881,0,31,"Spain","1","Female",165610.41,2,173454.07,694
6025,0,29,"France","0","Female",138740.24,2,80410.68,620
9416,1,20,"France","1","Female",0,2,170392.59,615
8365,0,34,"France","1","Male",137390.11,2,9677,603
5754,0,63,"France","1","Female",0,2,83295.09,656
7733,0,32,"Spain","1","Female",187487.63,1,120115.5,708
3461,0,32,"France","0","Male",145303.52,1,15306.29,559
4292,0,31,"France","0","Female",79340.95,1,47972.65,594
7830,0,38,"France","0","Male",0,2,163185.76,484
6345,1,31,"France","0","Female",86714.06,1,113167.17,628
8440,0,36,"France","1","Female",155423.17,1,199841.32,719
5534,0,36,"France","1","Female",147137.74,1,33687.9,699
8556,1,50,"Germany","0","Female",92895.56,1,154344,658
8952,0,48,"Germany","0","Female",122388.38,2,30020.09,710
7230,0,39,"France","0","Male",115761.51,1,22101.86,783
8355,0,32,"Spain","1","Male",147506.25,1,58879.11,681
3248,0,57,"Germany","1","Male",106648.98,1,7063.6,606
9719,1,38,"Germany","0","Female",105435.74,1,80575.44,539
6231,0,58,"France","0","Male",110182.54,2,92826.35,680
3536,0,36,"Spain","1","Male",145605.44,1,93883.53,712
7835,0,35,"France","1","Male",0,2,53949.98,617
4930,0,26,"France","1","Female",106198.5,1,32020.42,655
9358,0,27,"Germany","1","Female",96129.32,1,134188.11,696
6411,0,33,"Germany","1","Male",99786.2,1,197643.24,508
8675,0,32,"Germany","1","Female",0,2,137916.49,690
8362,0,43,"France","0","Female",0,2,24472.23,539
4875,1,35,"France","0","Female",0,2,77965.44,554
7296,0,37,"France","0","Male",0,2,168924.41,594
8045,0,40,"France","1","Male",146547.78,2,91036.74,597
6948,0,40,"France","1","Female",0,1,44653.5,621
6293,0,23,"Germany","1","Male",189443.72,2,147759.84,681
7508,0,46,"France","0","Female",0,2,179908.71,722
9758,0,39,"Spain","0","Male",0,2,196112.45,683
7699,0,33,"Spain","0","Male",138668.18,1,94440.45,553
8197,0,41,"Germany","0","Female",137742.9,2,76169.68,803
4798,0,36,"Germany","1","Female",121263.62,1,13387.88,698
6110,1,52,"France","1","Female",0,1,90964.54,641
3412,0,31,"France","1","Male",104450.86,1,28427.84,559
7128,0,27,"France","1","Female",151290.16,1,172437.12,790
3091,0,29,"France","0","Male",143350.41,2,10074.05,696
9626,0,31,"France","0","Male",131354.25,1,97893.32,529
4152,1,27,"France","0","Female",0,2,176403.33,460
6648,0,25,"France","1","Male",134446.04,1,71911.3,773
3892,0,43,"Spain","1","Male",163965.69,1,79649.62,678
8641,0,33,"Germany","1","Male",158584.28,1,43640.16,679
4497,1,37,"France","0","Male",131286.46,1,178291.89,657
9712,1,36,"France","0","Female",98088.09,1,26687.22,813
9915,0,33,"France","1","Female",113913.53,1,51016.02,637
5878,0,34,"Spain","1","Male",170600.78,1,5240.53,587
4995,0,39,"Spain","0","Female",140553.46,1,177737.07,459
5069,1,63,"Germany","0","Female",81245.79,1,188639.28,684
5253,0,53,"Spain","1","Male",133476.09,1,46172.47,618
7849,0,35,"Spain","0","Male",128264.03,1,2560.11,730
3775,0,34,"Spain","1","Female",0,2,111676.63,760
3943,1,51,"Germany","1","Male",97565.74,3,144184.06,847
6902,0,34,"Germany","0","Male",94682.56,2,138478.2,462
8120,0,19,"Germany","1","Male",95853.39,2,192933.37,689
9940,0,38,"France","1","Male",138131.34,1,7926.35,656
9226,0,31,"Spain","1","Female",156282.79,1,179453.66,538
6368,1,53,"Spain","1","Male",82500.28,1,123646.57,542
5630,0,33,"Spain","1","Female",122220.19,1,69759.91,430
5221,0,55,"France","1","Female",0,2,89405.26,705
4595,1,47,"Germany","1","Female",102085.72,1,148977.72,466
6555,0,33,"France","1","Male",61297.05,2,7118.02,597
4338,0,50,"Germany","0","Female",86891.84,1,90877.76,754
4624,0,39,"Germany","1","Male",165149.13,2,45348.08,716
9169,0,29,"Spain","0","Female",0,2,197996.65,850
5671,0,23,"France","0","Male",0,2,122964.18,573
5014,0,43,"France","0","Female",165692.91,1,197984.58,729
7610,0,36,"Spain","0","Male",0,1,182988.94,559
5746,0,32,"France","1","Female",126589.12,1,19231.98,698
4332,0,44,"France","0","Female",185932.18,2,194270.91,573
3189,0,26,"Germany","1","Male",116244.14,2,95145.14,664
3635,0,36,"Germany","1","Male",108601,1,119647.7,629
7441,0,41,"France","1","Male",154863.15,1,138052.51,637
3388,1,39,"France","0","Male",0,1,9663.28,405
5300,0,61,"France","1","Male",164523.5,2,35786.76,607
7430,1,62,"Spain","1","Female",0,2,131283.6,621
7400,1,57,"Spain","0","Female",95167.55,2,19525.65,594
8378,0,26,"France","0","Male",0,2,125311.17,486
4503,1,34,"Germany","1","Female",154863.15,1,178929.84,547
7165,0,31,"France","0","Female",0,2,48640.77,640
6482,0,35,"Germany","0","Male",82453.96,2,157552.08,606
9614,0,39,"Germany","0","Male",113193.51,2,52166.25,830
6039,0,29,"France","1","Male",0,2,132975.39,535
4112,0,40,"Germany","1","Female",99886.42,1,88695.19,607
8033,0,64,"France","1","Male",145578.28,1,186172.85,612
