"ID","Exited","Age","Geography","IsActiveMember","Gender","Balance","NumOfProducts","EstimatedSalary"
6132,0,38,"France","0","Male",122168.65,1,76755.99
9545,0,36,"France","0","Female",0,2,47125.11
8092,0,39,"France","1","Male",0,2,184464.7
3330,1,32,"France","1","Female",65269.23,1,160122.66
4776,0,42,"Germany","1","Male",98955.87,1,131712.51
9967,0,32,"Germany","1","Female",126872.6,1,141822.8
5019,0,41,"France","0","Female",0,2,121098.65
6779,0,50,"France","1","Male",90305.76,1,124626.57
4626,0,33,"Germany","0","Male",96926.12,2,48553.77
6102,0,28,"France","1","Female",0,2,158545.25
6895,0,43,"Spain","0","Male",136416.82,2,35687.43
7282,0,49,"Spain","0","Female",0,1,87711.61
4980,0,35,"Spain","0","Male",0,2,49594.02
5295,0,45,"France","1","Male",0,2,30793.61
3939,0,56,"France","0","Male",0,2,128246.81
6405,0,38,"Spain","0","Male",104796.54,1,158344.63
8203,0,54,"Germany","0","Female",92310.54,1,111249.62
6913,0,57,"France","1","Female",0,2,56875.76
3749,0,33,"France","0","Female",0,1,88751.45
3417,0,25,"Spain","1","Female",82931.85,1,128373.88
5234,0,32,"France","0","Male",75170.54,1,37898.5
7571,0,40,"Spain","1","Male",0,2,143706.18
6266,1,58,"France","1","Female",0,1,116503.92
6331,0,35,"France","1","Male",76408.85,2,163666.85
5725,0,70,"Germany","1","Male",127237.25,2,143317.42
9205,0,35,"France","1","Female",133087.76,1,64722.61
8915,1,60,"Germany","0","Male",0,1,197727.14
7579,0,40,"France","0","Male",0,2,37697.29
5380,0,37,"Spain","1","Male",175534.78,1,9241.52
6794,0,51,"France","1","Male",81710.46,1,69664.35
7986,0,27,"Spain","0","Male",100488.92,2,119969.99
9828,0,25,"France","0","Male",0,2,43496.36
9953,0,24,"France","0","Female",114948.76,2,135768.25
9865,0,40,"Spain","0","Female",0,2,112395.98
5246,0,29,"Spain","0","Male",0,2,65868.28
3888,0,44,"France","1","Female",134066.1,2,197572.41
7164,0,37,"Germany","1","Female",0,2,27366.77
5787,0,37,"France","1","Female",0,2,29737.14
7899,0,39,"Spain","1","Male",82255.51,2,109545.56
6479,0,42,"Germany","1","Female",95059.02,1,34774.26
3255,0,63,"France","1","Male",117687.35,1,159344.43
7688,1,42,"Spain","0","Female",109032.23,1,153080.4
4515,0,38,"France","1","Male",138053.79,2,80006.65
5066,0,29,"Germany","1","Female",130036.21,2,114672.64
9747,0,31,"Germany","0","Male",95448.32,2,189085.07
7609,1,56,"France","0","Female",138317.94,1,125440.11
9278,0,28,"Spain","1","Male",77919.78,1,122547.58
7111,0,36,"Spain","0","Male",0,2,145704.19
7829,1,31,"France","1","Female",0,1,16447.6
4563,0,26,"France","0","Female",119009.57,1,141926.43
6810,0,33,"France","0","Male",0,2,175544.02
3510,0,32,"France","0","Male",0,1,71095.41
5497,1,42,"France","1","Male",133701.07,2,124489.88
9521,0,40,"France","1","Male",0,2,108162.13
6629,1,51,"France","0","Female",136836.49,1,109394.62
8912,1,52,"France","0","Male",0,2,21834.4
9590,1,51,"Germany","1","Male",97750.07,1,86490.09
8593,0,35,"France","0","Male",156687.1,1,199320.77
4810,1,39,"Germany","0","Female",0,1,4195.84
8327,0,42,"Germany","0","Male",73348.56,2,99805.99
8471,0,31,"France","1","Male",150593.59,2,105218.45
3023,0,37,"France","0","Female",0,1,3740.93
3911,0,32,"France","0","Male",0,2,143598.7
8636,1,43,"Spain","1","Female",0,2,146213.75
5388,0,42,"France","0","Female",97764.41,1,82252.28
5114,0,38,"Spain","0","Male",0,2,166458.41
8447,0,39,"Spain","1","Male",193213.02,1,137392.77
9908,0,46,"Spain","0","Male",0,1,22372.78
9690,1,32,"Germany","0","Female",156674.2,1,118502.34
7921,1,33,"Spain","1","Female",55853.33,2,94811.85
3348,0,42,"Spain","1","Female",0,2,176883.42
7073,1,36,"Germany","0","Male",126306.64,3,155061.97
9548,0,26,"Germany","0","Female",152880.97,2,37697.29
9045,0,32,"Germany","1","Male",166685.92,2,55313.51
4784,0,51,"France","1","Female",0,2,178929.84
3681,0,30,"France","1","Female",112543.42,1,179435.21
4640,1,46,"France","0","Female",46870.43,4,31272.14
7094,0,43,"France","1","Female",0,1,164975.82
7845,1,44,"Spain","0","Male",51522.75,1,186064.34
8776,0,33,"France","1","Male",140956.99,1,3510.18
9510,0,73,"France","1","Female",0,2,60036.99
3619,1,44,"France","0","Male",148595.55,1,74838.64
7038,0,32,"France","0","Female",119023.28,1,100816.29
9761,0,43,"Spain","1","Female",0,2,85523.24
7139,0,35,"Spain","1","Male",0,1,95135.27
9715,1,33,"France","0","Male",0,1,113505.93
9420,1,37,"France","0","Female",75150.34,4,131766.67
5427,0,31,"Spain","1","Female",117992.59,1,76357.43
4538,0,55,"France","1","Female",0,1,22442.13
6395,0,38,"France","0","Female",168190.33,2,68052.08
6026,0,51,"France","1","Male",118537.47,4,171340.68
7871,0,34,"France","1","Female",120777.88,1,17242.79
4583,0,28,"France","1","Male",142574.71,2,129084.82
3237,0,19,"France","0","Female",97445.49,2,143287.58
3118,0,39,"France","0","Female",63763.49,1,156593.09
5206,0,43,"France","1","Male",0,2,143538.51
7692,0,32,"France","0","Male",94238.75,2,7921.57
4649,0,32,"France","0","Male",145751.03,1,66469.2
5609,1,44,"Germany","1","Male",131593.85,1,35633.15
4826,0,39,"France","1","Female",0,2,199638.56
3952,0,30,"France","0","Male",0,2,166376.54
7531,0,34,"France","0","Male",139064.06,2,159629.64
9640,0,26,"Spain","0","Male",157777.58,1,184399.76
7337,0,38,"France","1","Male",105069.98,2,125222.36
9341,0,24,"Germany","0","Male",158713.08,2,98586.14
9558,0,37,"France","1","Female",0,1,190294.12
8876,1,28,"Germany","1","Female",0,3,64157.24
9872,0,25,"France","1","Male",0,2,66469.2
6250,1,63,"Spain","0","Male",83287.05,2,57175.32
8368,1,33,"France","0","Male",0,2,4861.72
3282,0,34,"Germany","0","Male",156687.1,1,70209.83
8888,0,63,"Germany","1","Male",97009.15,1,85101
6488,0,62,"France","0","Female",0,2,108098.28
7435,1,40,"Germany","1","Male",158456.76,2,64849.74
6623,1,42,"Spain","0","Male",140002.35,2,105890.55
8721,0,48,"Germany","1","Male",78992.75,2,183171.47
4013,0,24,"France","0","Female",140453.91,1,129001.3
8348,0,41,"France","0","Male",72664,2,70550
3110,0,28,"Spain","0","Male",0,2,77660.03
4951,0,28,"France","0","Male",179960.2,1,89938.08
6474,1,24,"Germany","1","Male",160818.08,1,13549.34
4298,1,22,"Spain","0","Female",145081.72,2,55835.66
5853,0,50,"France","0","Female",90408.16,1,48170.57
4975,0,50,"France","0","Male",0,2,69080.46
7017,0,43,"Germany","1","Female",32197.64,1,141446.01
8018,0,56,"Spain","1","Male",174330.35,2,99398.36
8467,0,41,"France","1","Male",0,2,191215.61
8334,0,45,"France","0","Female",81828.22,1,52167.97
8789,0,31,"France","0","Male",143292.95,1,66526.01
6396,0,25,"France","1","Male",98173.02,1,54702.66
8684,0,48,"Spain","0","Male",0,2,48545.1
5090,0,72,"Spain","1","Male",124978.19,2,7144.46
4688,0,32,"France","1","Male",146605.27,1,77119.45
8708,0,48,"Germany","1","Male",121404.64,1,103944.37
5282,0,29,"France","0","Male",123536.52,2,139953.94
6300,0,40,"France","0","Male",0,2,34777.23
6969,0,34,"Germany","0","Female",135919.33,1,81175.25
3597,0,26,"Germany","0","Female",93460.47,1,172782.69
9011,0,39,"Germany","0","Male",108055.1,2,120906.83
7951,0,49,"Spain","1","Female",80816.45,1,20018.79
4266,1,48,"Germany","0","Female",0,2,113316.77
4179,0,41,"Germany","1","Male",104405.54,3,17384.21
3972,1,45,"France","1","Male",0,2,116973.48
3907,0,35,"Spain","1","Female",0,2,68064.83
5638,0,42,"France","1","Male",0,2,95804.33
5404,0,35,"Spain","1","Female",0,2,66732.63
5277,0,45,"Spain","1","Male",0,2,159920.92
6573,0,45,"Spain","1","Female",0,2,177695.67
7011,0,40,"Spain","1","Female",116244.14,2,105433.53
5525,0,29,"Spain","1","Female",168522.37,1,151310.16
9060,0,29,"France","0","Male",108055.1,2,29871.79
8946,0,60,"France","1","Male",0,1,57088.97
7143,0,45,"France","0","Female",0,2,37543.93
9505,0,25,"Germany","1","Male",97738.97,2,160523.33
6341,0,36,"France","1","Female",0,1,75848.22
7086,0,43,"France","0","Male",0,2,173851.11
8703,0,26,"France","0","Male",0,2,1375.46
6817,0,33,"Germany","1","Female",0,1,186785.01
7032,0,35,"France","1","Male",0,2,79704.12
3486,0,38,"France","0","Male",0,2,136620.64
5041,0,34,"France","1","Male",0,2,158420.14
5884,0,43,"Germany","1","Male",109949.05,2,71682.54
9990,1,48,"France","0","Male",118317.27,4,78702.98
6859,0,39,"France","0","Female",136496.12,1,72196.57
8540,0,28,"Spain","0","Male",106425.75,2,134869.93
7633,0,33,"Germany","1","Male",152143.89,1,32174.03
5259,0,23,"France","0","Male",0,2,67740.08
4473,0,44,"France","0","Female",92436.86,1,126033.9
3208,0,40,"France","0","Male",167181.01,1,145381.65
9279,0,50,"Germany","1","Female",89696.84,2,193179.88
7994,0,39,"Germany","1","Female",127278.31,1,25482.62
8238,1,45,"Germany","0","Female",135643,1,143619.52
7648,0,35,"France","1","Male",137179.39,1,37264.11
4520,0,26,"France","0","Female",84102.11,2,116385.24
5054,0,33,"France","1","Female",117289.92,1,85231.88
4434,0,24,"France","0","Male",0,2,37654.31
8400,0,28,"Spain","1","Male",160454.15,2,114957.22
9395,0,33,"Germany","1","Female",118897.1,2,26362.4
5297,1,40,"Germany","0","Male",164948.98,1,177028
4045,0,41,"France","0","Female",87814.89,1,137959
4944,0,49,"France","0","Male",80001.23,1,12944.17
8727,0,40,"Spain","1","Male",0,2,141053.85
4449,1,35,"Germany","1","Female",137755.76,1,163191.99
8499,0,40,"Germany","1","Male",0,2,194792.42
8058,0,32,"Spain","1","Male",103097.85,1,37171.46
9112,0,32,"Spain","0","Male",76087.98,1,151822.66
4628,0,44,"France","0","Female",161887.81,2,124382.9
7919,1,54,"Germany","0","Male",116726.22,1,110498.1
7468,0,50,"France","1","Female",0,2,44377.65
7519,1,42,"Germany","1","Male",107104.5,2,41304.44
9838,0,45,"Germany","1","Male",0,2,93707.8
8633,1,50,"Germany","1","Female",144606.22,1,93568.77
6572,0,67,"France","1","Male",167026.61,2,198091.81
5400,0,41,"France","0","Female",124182.21,1,100153.43
9228,0,24,"Spain","1","Female",135842.41,1,178341.33
8261,1,51,"France","0","Male",148222.65,1,156953.54
4876,0,32,"Spain","0","Male",104349.45,1,40299.23
9048,0,34,"Germany","1","Male",0,2,116046.22
4440,1,33,"Spain","1","Male",109349.29,1,88703.04
8148,0,35,"Spain","1","Male",0,2,123410.23
4240,0,32,"France","1","Male",0,2,133112.41
7434,1,54,"Germany","0","Male",187997.15,1,111442.71
8189,0,34,"Spain","0","Female",117451.47,1,65374.86
7888,0,32,"France","1","Male",128829.25,1,109127.54
5614,0,57,"Spain","1","Female",0,2,19264.33
7116,0,67,"Spain","1","Female",130652.52,1,22762.23
3184,0,66,"France","1","Male",159732.02,1,3554.63
9555,1,36,"France","0","Male",77253.22,2,121883.87
8987,0,21,"France","1","Male",0,2,175518.31
9262,1,47,"Germany","0","Female",103108.8,1,166475.44
9753,0,40,"France","1","Male",114005.78,1,67998.45
6771,1,30,"Spain","1","Female",119370.11,1,182726.22
5193,0,42,"France","0","Female",0,2,135630.32
7643,0,28,"France","1","Female",127992.25,1,50457.2
4670,0,34,"France","0","Female",124314.45,1,97782.92
7480,0,32,"France","1","Male",0,2,777.37
3053,0,58,"France","1","Male",0,2,93332.64
4945,0,30,"Germany","0","Female",91057.37,2,132973.17
8417,0,29,"Spain","0","Female",0,2,37605.9
9066,1,30,"France","0","Female",124216.93,1,97045.32
8453,1,42,"France","0","Male",0,2,174381.23
4143,0,29,"Spain","0","Female",0,2,4525.4
4077,1,57,"France","1","Female",79144.34,4,113228.82
8127,0,41,"France","0","Female",167545.32,1,128246.81
3833,0,32,"Spain","0","Male",0,2,196517.43
8780,0,33,"Spain","0","Female",0,2,57975.8
4529,0,39,"Germany","1","Male",0,2,198103.32
4572,1,40,"Spain","0","Female",0,2,107825.08
4580,0,37,"Germany","0","Female",124513.66,2,168607.74
5197,0,31,"France","0","Female",106596.29,1,91305.77
3895,1,45,"Spain","1","Female",57784.22,1,197804
7370,0,38,"Germany","1","Female",135290.42,2,63729.72
5709,0,37,"France","1","Male",0,3,95864.5
5597,0,41,"France","0","Female",0,2,55022.43
6664,0,38,"France","1","Male",0,2,107673.35
8290,1,40,"Spain","0","Female",129248.11,2,72876.43
7689,0,44,"France","0","Female",58781.76,1,16874.92
7495,0,28,"Spain","0","Female",0,2,93478.96
6634,0,53,"France","1","Male",96408.98,1,138191.81
9949,0,35,"France","1","Female",0,2,157888.5
5102,1,32,"Germany","1","Female",124240.93,1,52583.79
6535,1,47,"France","0","Female",126645.13,1,187008.45
8515,0,35,"Germany","1","Male",121968.11,1,188343.05
7872,1,40,"Germany","0","Male",99282.63,1,134600.94
8322,0,44,"France","0","Female",131039.97,1,167162.43
3275,0,33,"Spain","0","Female",0,1,8199.5
6734,0,31,"France","0","Male",0,2,144660.42
8125,1,45,"France","1","Male",147249.29,1,41815.22
9542,0,58,"France","1","Male",0,2,52795.15
3702,0,36,"Germany","1","Male",65349.71,1,81514.06
6591,0,45,"France","1","Female",0,2,146123.19
9648,0,40,"Germany","1","Female",0,2,64511.44
6824,0,68,"France","0","Female",0,2,125898.39
6223,0,29,"Germany","1","Female",108914.17,2,66963.15
8891,0,44,"France","0","Female",0,2,134394.78
7505,0,29,"Germany","1","Male",0,3,135815.38
6232,1,43,"France","1","Male",0,1,12106.82
9957,1,32,"France","0","Male",109922.61,1,96823.32
4590,1,56,"Germany","0","Female",111920.13,1,197634.11
6605,0,33,"Spain","1","Female",92855.02,1,159813.18
4591,0,43,"France","1","Male",176134.54,1,93146.11
6808,0,40,"France","0","Male",160272.27,1,115037.67
4728,0,36,"France","1","Male",114737.26,1,131249.46
6256,0,23,"Germany","0","Male",120307.58,1,161333.13
7464,0,29,"Germany","0","Female",129177.01,2,104617.99
9744,0,43,"France","0","Male",118274.71,1,12537.42
7748,0,31,"France","0","Male",0,2,93713.13
6732,0,25,"Spain","1","Female",0,2,199256.98
6057,1,31,"Germany","1","Male",154586.92,1,51721.52
5516,0,36,"France","0","Male",153137.74,1,60231.74
3146,0,28,"France","1","Female",0,2,38773.74
7389,0,45,"Spain","1","Female",142688.57,1,155516.35
4903,0,42,"Spain","1","Female",95386.82,1,75732.25
6881,0,31,"Spain","1","Female",165610.41,2,173454.07
6025,0,29,"France","0","Female",138740.24,2,80410.68
9416,1,20,"France","1","Female",0,2,170392.59
8365,0,34,"France","1","Male",137390.11,2,9677
5754,0,63,"France","1","Female",0,2,83295.09
7733,0,32,"Spain","1","Female",187487.63,1,120115.5
3461,0,32,"France","0","Male",145303.52,1,15306.29
4292,0,31,"France","0","Female",79340.95,1,47972.65
7830,0,38,"France","0","Male",0,2,163185.76
6345,1,31,"France","0","Female",86714.06,1,113167.17
8440,0,36,"France","1","Female",155423.17,1,199841.32
5534,0,36,"France","1","Female",147137.74,1,33687.9
8556,1,50,"Germany","0","Female",92895.56,1,154344
8952,0,48,"Germany","0","Female",122388.38,2,30020.09
7230,0,39,"France","0","Male",115761.51,1,22101.86
8355,0,32,"Spain","1","Male",147506.25,1,58879.11
3248,0,57,"Germany","1","Male",106648.98,1,7063.6
9719,1,38,"Germany","0","Female",105435.74,1,80575.44
6231,0,58,"France","0","Male",110182.54,2,92826.35
3536,0,36,"Spain","1","Male",145605.44,1,93883.53
7835,0,35,"France","1","Male",0,2,53949.98
4930,0,26,"France","1","Female",106198.5,1,32020.42
9358,0,27,"Germany","1","Female",96129.32,1,134188.11
6411,0,33,"Germany","1","Male",99786.2,1,197643.24
8675,0,32,"Germany","1","Female",0,2,137916.49
8362,0,43,"France","0","Female",0,2,24472.23
4875,1,35,"France","0","Female",0,2,77965.44
7296,0,37,"France","0","Male",0,2,168924.41
8045,0,40,"France","1","Male",146547.78,2,91036.74
6948,0,40,"France","1","Female",0,1,44653.5
6293,0,23,"Germany","1","Male",189443.72,2,147759.84
7508,0,46,"France","0","Female",0,2,179908.71
9758,0,39,"Spain","0","Male",0,2,196112.45
7699,0,33,"Spain","0","Male",138668.18,1,94440.45
8197,0,41,"Germany","0","Female",137742.9,2,76169.68
4798,0,36,"Germany","1","Female",121263.62,1,13387.88
6110,1,52,"France","1","Female",0,1,90964.54
3412,0,31,"France","1","Male",104450.86,1,28427.84
7128,0,27,"France","1","Female",151290.16,1,172437.12
3091,0,29,"France","0","Male",143350.41,2,10074.05
9626,0,31,"France","0","Male",131354.25,1,97893.32
6648,0,25,"France","1","Male",134446.04,1,71911.3
3892,0,43,"Spain","1","Male",163965.69,1,79649.62
8641,0,33,"Germany","1","Male",158584.28,1,43640.16
4497,1,37,"France","0","Male",131286.46,1,178291.89
9712,1,36,"France","0","Female",98088.09,1,26687.22
9915,0,33,"France","1","Female",113913.53,1,51016.02
5878,0,34,"Spain","1","Male",170600.78,1,5240.53
4995,0,39,"Spain","0","Female",140553.46,1,177737.07
5069,1,63,"Germany","0","Female",81245.79,1,188639.28
5253,0,53,"Spain","1","Male",133476.09,1,46172.47
7849,0,35,"Spain","0","Male",128264.03,1,2560.11
3775,0,34,"Spain","1","Female",0,2,111676.63
3943,1,51,"Germany","1","Male",97565.74,3,144184.06
6902,0,34,"Germany","0","Male",94682.56,2,138478.2
8120,0,19,"Germany","1","Male",95853.39,2,192933.37
9940,0,38,"France","1","Male",138131.34,1,7926.35
9226,0,31,"Spain","1","Female",156282.79,1,179453.66
6368,1,53,"Spain","1","Male",82500.28,1,123646.57
5630,0,33,"Spain","1","Female",122220.19,1,69759.91
5221,0,55,"France","1","Female",0,2,89405.26
4595,1,47,"Germany","1","Female",102085.72,1,148977.72
6555,0,33,"France","1","Male",61297.05,2,7118.02
4338,0,50,"Germany","0","Female",86891.84,1,90877.76
4624,0,39,"Germany","1","Male",165149.13,2,45348.08
9169,0,29,"Spain","0","Female",0,2,197996.65
5671,0,23,"France","0","Male",0,2,122964.18
5014,0,43,"France","0","Female",165692.91,1,197984.58
7610,0,36,"Spain","0","Male",0,1,182988.94
5746,0,32,"France","1","Female",126589.12,1,19231.98
4332,0,44,"France","0","Female",185932.18,2,194270.91
3189,0,26,"Germany","1","Male",116244.14,2,95145.14
3635,0,36,"Germany","1","Male",108601,1,119647.7
7441,0,41,"France","1","Male",154863.15,1,138052.51
3388,1,39,"France","0","Male",0,1,9663.28
5300,0,61,"France","1","Male",164523.5,2,35786.76
7430,1,62,"Spain","1","Female",0,2,131283.6
7400,1,57,"Spain","0","Female",95167.55,2,19525.65
8378,0,26,"France","0","Male",0,2,125311.17
4503,1,34,"Germany","1","Female",154863.15,1,178929.84
7165,0,31,"France","0","Female",0,2,48640.77
6482,0,35,"Germany","0","Male",82453.96,2,157552.08
9614,0,39,"Germany","0","Male",113193.51,2,52166.25
6039,0,29,"France","1","Male",0,2,132975.39
4112,0,40,"Germany","1","Female",99886.42,1,88695.19
8033,0,64,"France","1","Male",145578.28,1,186172.85
4937,0,34,"France","1","Male",112572.39,1,165626.6
4387,0,33,"Spain","0","Male",150092.8,1,91055.27
4825,0,42,"France","1","Female",150507.21,2,169964.12
3769,0,36,"Germany","1","Male",142400.77,1,176763.27
3947,0,41,"France","0","Female",0,1,163331.65
5374,0,26,"Germany","0","Male",148088.11,1,74510.65
7788,0,41,"France","0","Male",146566.01,1,28667.56
7396,0,55,"Germany","1","Male",0,2,171340.68
8118,1,38,"Spain","0","Male",0,3,5790.9
8486,0,36,"France","1","Male",83116.68,1,27597.76
8862,0,43,"Spain","1","Male",144880.34,1,39016.43
9178,0,32,"France","1","Male",120879.73,2,78896.59
7318,1,43,"Germany","0","Male",128284.45,1,15306.29
6282,0,74,"Spain","1","Female",0,2,161326.73
3658,1,42,"Spain","0","Female",93249.4,1,56053.06
8488,0,32,"Spain","1","Female",0,2,18924.92
9650,0,28,"Spain","0","Male",109161.25,1,152987.42
4141,0,29,"France","0","Female",0,1,82422.97
4695,0,38,"France","1","Female",92618.62,1,106977.53
5039,0,58,"France","0","Female",167685.56,1,57929.9
6568,0,29,"France","1","Male",43504.42,1,119327.75
5032,0,55,"Spain","0","Female",72549,1,17095.49
8192,0,38,"France","0","Female",0,2,149807.01
9174,0,63,"Spain","1","Male",0,2,105155.66
6037,0,41,"France","0","Female",141806.46,1,147700.78
3437,0,42,"Spain","0","Female",97009.15,1,147794.63
4012,0,56,"Spain","0","Male",0,1,80553.87
3717,0,39,"France","1","Male",0,2,76476.05
7008,1,33,"Germany","1","Female",111288.18,1,149170.25
5749,0,33,"France","0","Female",137388.01,2,34430.16
5838,0,44,"France","1","Female",0,2,182495.7
4453,0,35,"Germany","1","Female",131101.04,1,192852.67
6251,1,41,"France","0","Male",85891.55,1,74135.48
9049,0,37,"France","1","Male",0,1,116141.72
6169,0,45,"Spain","1","Male",0,2,95025.27
4321,0,30,"France","1","Female",68375.27,2,124720.68
5452,0,50,"France","0","Male",191808.73,1,97640.2
4062,0,21,"France","1","Female",0,2,139259.54
3073,0,48,"Spain","1","Female",0,2,95794.98
6841,0,61,"France","0","Male",160541,2,142223.94
6606,1,47,"France","1","Male",135133.39,1,179521.24
9718,0,41,"Spain","1","Male",0,2,60972.84
8591,0,33,"Germany","1","Female",92246.14,2,91346.03
6970,0,37,"France","1","Male",106242.67,1,166678.28
6777,0,42,"France","0","Female",0,2,35673.42
9487,0,45,"France","1","Male",0,2,36193.07
9801,0,27,"Spain","0","Male",0,2,26848.25
5176,1,38,"France","0","Female",171913.87,1,51820.87
5680,0,39,"France","0","Female",0,2,144275.39
4704,0,28,"France","0","Male",0,2,53394.12
9350,0,25,"France","1","Male",0,2,16459.37
8465,0,50,"France","0","Male",0,2,41248.8
6006,0,64,"Spain","1","Female",0,1,177355.8
7832,0,29,"France","1","Male",0,1,158071.69
9158,1,52,"Germany","0","Male",92466.21,1,163558.36
4259,0,28,"Spain","1","Female",128412.61,1,139024.31
9375,0,39,"Spain","1","Female",0,2,98661.27
5998,0,28,"Spain","1","Female",0,1,144275.39
9356,1,31,"Germany","0","Male",138292.64,2,194310.1
4221,1,42,"Germany","1","Female",103362.14,1,174667.65
3784,0,22,"France","1","Female",140197.71,2,192633.85
7258,0,40,"Germany","1","Female",144757.97,1,166656.18
8923,0,79,"Germany","1","Female",126935.98,1,57995.74
3325,0,45,"France","0","Female",76554.06,1,47349
9539,0,30,"France","0","Female",145222.99,2,152996.89
9156,0,35,"France","0","Female",0,2,39511.61
7491,0,57,"France","0","Female",120962.13,1,23305.01
8980,1,47,"France","0","Female",95668.82,2,32080.69
6686,0,27,"Germany","0","Female",0,2,8342.35
4281,1,77,"Germany","0","Female",126725.25,1,195259.31
4858,1,39,"Spain","0","Male",79656.81,1,67131.3
6166,0,34,"Germany","1","Male",141806,2,183494.87
8685,0,42,"Germany","1","Male",95293.86,2,80607.33
6397,0,25,"Spain","0","Male",0,1,10579.72
4374,0,40,"Germany","1","Male",125725.02,1,50783.1
6719,0,35,"Spain","1","Male",112330.83,1,91001.02
9842,0,56,"Spain","0","Male",0,2,140579.17
3454,0,43,"Spain","0","Male",0,2,43956.83
5506,0,43,"France","0","Female",0,1,96754.8
5332,1,47,"France","0","Female",89799.46,2,13783.77
5353,0,40,"France","0","Male",0,2,145111.37
3324,0,30,"Germany","0","Female",143340.44,2,126233.18
8707,1,45,"Germany","1","Female",109032.23,1,155407.21
9935,0,31,"France","1","Male",114779.35,1,68600.36
3210,0,29,"Spain","1","Male",125095.94,2,168924.41
4491,0,23,"France","1","Female",0,2,777.37
4418,0,33,"France","1","Male",156297.58,2,166102.61
8869,0,41,"France","0","Male",79460.98,2,139259.54
8846,0,37,"France","0","Female",113143.12,1,160828.98
4867,1,43,"France","0","Female",144094.2,1,65501.91
3736,0,31,"France","1","Male",115341.19,1,164255.69
5477,0,33,"France","1","Male",137853,1,90273.85
4398,0,39,"Spain","1","Male",0,2,123998.52
8865,1,44,"France","0","Male",143391.07,1,123218.81
5766,1,39,"France","0","Female",0,2,53222.15
5615,1,45,"Germany","0","Female",132746.2,1,26628.88
9297,0,24,"Germany","0","Female",111096.91,1,19762.88
3084,0,45,"Germany","0","Male",152880.97,1,162478.11
6181,0,37,"France","1","Male",138772.15,1,123872
8522,0,20,"France","0","Male",0,2,187638.34
4953,0,40,"France","0","Male",130368.31,1,105642.43
5442,0,42,"France","1","Male",100359.54,1,46038.28
8454,0,30,"France","1","Male",0,2,38784.42
3434,0,36,"France","0","Female",91711.59,1,95393.43
7772,0,25,"France","1","Male",0,2,105096.82
3197,0,31,"Germany","0","Female",117700.86,1,21343.74
3377,1,46,"Germany","0","Male",110597.76,1,160122.66
5781,0,38,"Germany","0","Female",107199.75,1,146398.51
3399,1,39,"Germany","0","Female",157691.98,1,133600.89
8495,0,37,"France","1","Male",0,1,100127.71
5829,0,32,"France","0","Female",106086.42,2,20670.1
7718,0,28,"Germany","0","Female",99705.69,2,146723.72
5218,0,37,"France","1","Female",0,3,81514.06
3286,0,25,"France","1","Female",108244.82,1,103573.96
4011,0,30,"France","0","Female",0,2,41642.29
8714,0,32,"France","1","Female",0,1,150684.23
6457,1,60,"France","1","Female",0,4,160835.3
8272,0,31,"France","1","Male",0,2,178667.7
8470,0,43,"France","0","Male",100013.51,1,114774.35
9005,0,30,"France","0","Male",0,1,37065.66
5770,0,60,"Spain","0","Female",78539.84,2,19302.78
7937,1,57,"Germany","1","Female",83495.11,1,74588.41
8599,0,30,"France","1","Male",90727.79,2,39288.11
9432,0,33,"France","1","Male",82161.7,2,78698.09
6987,1,47,"Germany","0","Female",128605.32,1,88120.78
5436,0,29,"France","0","Female",141581.71,2,98309.27
4527,0,57,"France","1","Male",135392.31,2,122449.18
6928,1,37,"Germany","1","Male",116509.99,2,149517.71
5797,1,25,"France","1","Male",0,3,49594.19
3495,0,60,"France","1","Female",120328.88,1,142963.29
3933,0,26,"France","1","Male",123675.69,1,166458.41
4155,0,36,"Spain","1","Female",44054.84,1,73329.08
8380,0,67,"France","1","Male",0,2,103945.58
4348,0,48,"France","0","Male",0,2,92320.37
3519,1,53,"France","1","Female",124969.13,1,62514.65
9837,0,40,"France","1","Female",0,2,127939.19
5346,0,35,"France","0","Male",146011.4,1,50249.16
8668,0,38,"Spain","0","Male",0,1,174118.93
6306,0,40,"France","0","Female",129860.37,1,17992.94
9022,1,43,"France","0","Male",132412.38,1,69584.3
3980,0,36,"Spain","1","Male",0,2,125557.95
3751,1,49,"Spain","0","Female",96296.78,1,190457.87
7554,1,39,"Spain","0","Female",207034.96,2,157694.76
3975,0,31,"France","1","Female",81480.27,2,65234.6
8968,0,28,"France","1","Female",150777.72,1,164394.65
7662,0,50,"Spain","1","Female",101457.14,2,79101.67
6583,1,56,"France","1","Female",0,3,94248.16
8273,0,22,"Spain","0","Male",0,2,166177.3
5716,0,31,"France","1","Female",102575.04,1,11043.54
3450,1,35,"Spain","1","Male",0,1,83256.26
3811,1,59,"Spain","0","Female",0,1,163365.85
3380,1,45,"France","0","Male",142084.04,4,188305.85
7671,0,25,"France","0","Female",94049.92,2,106837.06
4150,0,33,"France","1","Male",124240.93,2,141652.2
7678,1,49,"Spain","1","Male",0,1,25867.67
3389,0,24,"Spain","0","Female",177799.83,2,169386.81
5547,0,37,"Germany","0","Female",0,2,77178.42
5493,0,55,"France","1","Male",139393.19,1,121365.45
5542,0,41,"Germany","0","Female",81733.74,2,184544.59
9764,0,50,"France","1","Female",153590.73,2,130910.78
8009,0,38,"Germany","0","Female",97565.74,2,144390.75
