"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited","Outlier_LOF","Outlier_Mahalanobis","Outlier_Mahalanobis_Rob","Num_Metodos_Outlier"
7986,7,8,28,27,0,119969.99,139.938467032737,83,850,100488.92,2,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9828,7,1,30,25,2,43496.36,92.2720521040548,63,614,0,2,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
9953,6,8,25,24,0,135768.25,65.9810462202586,83,679,114948.76,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9865,4,8,31,40,0,112395.98,26.4290986944621,71,579,0,2,"Female","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
5246,5,8,33,29,0,65868.28,38.9837784967705,42,764,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3888,6,1,25,44,2,197572.41,115.51157114924,81,691,134066.1,2,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7164,1,6,31,37,0,27366.77,178.35972622482,72,696,0,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5787,6,8,31,37,0,29737.14,78.7721022047593,82,581,0,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7899,7,4,28,39,0,109545.56,133.516020367799,72,719,82255.51,2,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6479,9,9,32,42,0,34774.26,157.213999549476,60,601,95059.02,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3255,7,4,32,63,0,159344.43,234.230287750838,41,762,117687.35,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7688,9,8,27,42,0,153080.4,41.7457310473315,59,561,109032.23,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4515,4,8,33,38,0,80006.65,157.891841591751,74,850,138053.79,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5066,7,6,28,29,0,114672.64,78.8310795525675,53,634,130036.21,2,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9747,7,5,41,31,0,189085.07,110.796420234273,41,522,95448.32,2,"Male","High School","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7609,5,4,40,56,0,125440.11,154.434298194228,69,765,138317.94,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
9278,7,3,37,28,1,122547.58,292.500081207063,43,712,77919.78,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7111,7,1,28,36,2,145704.19,70.351648335052,56,651,0,2,"Male","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7829,6,10,32,31,0,16447.6,121.744932560327,46,629,0,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4563,4,2,32,26,0,141926.43,108.964525486013,42,700,119009.57,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6810,0,8,31,33,0,175544.02,88.9552205729694,53,793,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3510,5,8,30,32,0,71095.41,64.7057068011213,79,735,0,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5497,5,8,23,42,0,124489.88,67.5010839661216,49,552,133701.07,2,"Male","High School","Active loan","France","0","1","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
9521,7,8,29,40,0,108162.13,199.156550641466,67,514,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6629,5,5,23,51,0,109394.62,66.143436150999,73,483,136836.49,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8912,1,8,29,52,0,21834.4,76.1591073678612,28,812,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9590,8,2,24,51,0,86490.09,63.0033792306454,62,572,97750.07,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8593,5,9,23,35,0,199320.77,57.7436531375042,39,528,156687.1,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4810,3,2,23,39,0,4195.84,64.7914759487256,55,606,0,1,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",1,FALSE,FALSE,FALSE,0
8327,5,0,38,42,3,99805.99,145.809349500621,79,771,73348.56,2,"Male","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0",0,FALSE,FALSE,FALSE,0
8471,4,9,33,31,0,105218.45,52.3205972485958,71,654,150593.59,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
3023,9,4,32,37,0,3740.93,166.243142617724,49,644,0,1,"Female","High School","Active loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3911,2,1,25,32,2,143598.7,153.787066937694,60,696,0,2,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8636,6,10,30,43,0,146213.75,128.37458979033,82,469,0,2,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
5388,3,10,40,42,0,82252.28,77.8637380370468,82,559,97764.41,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5114,9,2,29,38,0,166458.41,30.3793893041723,60,544,0,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8447,7,9,39,39,0,137392.77,82.2426152622814,56,616,193213.02,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9908,3,5,25,46,0,22372.78,112.163539490384,46,517,0,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9690,4,10,28,32,0,118502.34,72.5624167468695,65,516,156674.2,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7921,3,10,28,33,0,94811.85,54.1621309184798,56,734,55853.33,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3348,1,9,41,42,0,176883.42,69.9383486432173,67,446,0,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7073,3,1,32,36,2,155061.97,54.1322834727039,47,606,126306.64,3,"Male","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
9548,5,3,32,26,1,37697.29,47.2633051461176,55,731,152880.97,2,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
9045,1,10,31,32,0,55313.51,129.516186273165,68,705,166685.92,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4784,4,6,34,51,0,178929.84,112.127293390263,73,740,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3681,1,10,32,30,0,179435.21,266.311953098393,69,679,112543.42,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4640,1,3,34,46,1,31272.14,166.629220985956,56,628,46870.43,4,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",1,FALSE,TRUE,FALSE,1
7094,9,9,27,43,0,164975.82,37.5355473006253,62,780,0,1,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7845,3,10,40,44,0,186064.34,80.6721977643795,59,555,51522.75,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8776,7,4,36,33,0,3510.18,163.125727423538,41,850,140956.99,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9510,6,9,27,73,0,60036.99,55.111357456882,50,707,0,2,"Female","High School","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3619,3,8,28,44,0,74838.64,265.715744467246,47,566,148595.55,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7038,5,9,28,32,0,100816.29,95.4241953991027,70,475,119023.28,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9761,0,2,30,43,0,85523.24,89.5417572498352,42,807,0,2,"Female","High School","No loan","Spain","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7139,6,5,27,35,0,95135.27,124.086013044841,33,734,0,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
9715,9,9,34,33,0,113505.93,120.682537143786,67,692,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
9420,7,8,31,37,0,131766.67,190.922852470787,49,696,75150.34,4,"Female","University","No loan","France","0","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
5427,7,5,18,31,0,76357.43,77.6275148937603,55,605,117992.59,1,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4538,6,9,32,55,0,22442.13,95.7819543798285,75,581,0,1,"Female","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6395,4,9,34,38,0,68052.08,211.469089086387,82,800,168190.33,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6026,10,5,22,51,0,171340.68,106.931541540461,44,559,118537.47,4,"Male","High School","Active loan","France","1","1","Affluent","Single","1",0,FALSE,TRUE,FALSE,1
7871,3,4,25,34,1,17242.79,201.882423248676,58,588,120777.88,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4583,8,9,33,28,0,129084.82,103.896981438833,51,597,142574.71,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3237,4,8,32,19,0,143287.58,153.823680781952,65,722,97445.49,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3118,3,10,21,39,0,156593.09,59.923935948328,76,806,63763.49,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
5206,1,6,37,43,0,143538.51,148.47057887005,52,749,0,2,"Male","High School","Active loan","France","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7692,7,4,35,32,1,7921.57,143.974785045154,74,548,94238.75,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4649,4,10,32,32,0,66469.2,184.345687193296,46,496,145751.03,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5609,1,8,32,44,0,35633.15,119.118119514953,77,674,131593.85,1,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
4826,3,10,20,39,0,199638.56,65.5355743987358,52,545,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3952,8,4,28,30,0,166376.54,141.990913784865,51,722,0,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7531,5,5,17,34,0,159629.64,140.52926240553,68,778,139064.06,2,"Male","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9640,8,9,26,26,0,184399.76,255.874877562019,55,642,157777.58,1,"Male","High School","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7337,5,10,25,38,0,125222.36,83.5673027224763,67,787,105069.98,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9341,4,10,32,24,0,98586.14,175.310044082911,72,801,158713.08,2,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9558,9,8,21,37,0,190294.12,68.5511340532435,70,759,0,1,"Female","High School","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8876,5,0,30,28,3,64157.24,69.6381541940205,80,598,0,3,"Female","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
9872,8,8,21,25,0,66469.2,84.2891559836834,58,651,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6250,0,9,32,63,0,57175.32,101.079332356507,66,793,83287.05,2,"Male","High School","No loan","Spain","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8368,10,4,35,33,0,4861.72,81.0467857289355,56,850,0,2,"Male","High School","No loan","France","1","0","Affluent","Single","1",1,TRUE,FALSE,FALSE,1
3282,3,9,43,34,0,70209.83,263.85791321677,55,777,156687.1,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
8888,1,10,34,63,0,85101,88.9376626221604,44,601,97009.15,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6488,7,7,42,62,0,108098.28,66.0076694846602,62,775,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7435,2,10,42,40,0,64849.74,124.206190637113,73,629,158456.76,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
6623,9,8,22,42,0,105890.55,65.2863808179791,62,612,140002.35,2,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8721,5,8,31,48,0,183171.47,36.9586661385407,63,635,78992.75,2,"Male","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
4013,7,10,29,24,0,129001.3,58.4863984732808,35,613,140453.91,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8348,1,7,30,41,0,70550,66.8158811575897,51,444,72664,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3110,8,8,42,28,0,77660.03,283.465873372394,80,633,0,2,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4951,8,9,27,28,0,89938.08,91.9921358349271,75,756,179960.2,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6474,7,0,33,24,3,13549.34,137.812709932563,69,508,160818.08,1,"Male","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",1,FALSE,TRUE,FALSE,1
4298,3,8,32,22,0,55835.66,79.5037949549244,63,648,145081.72,2,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
5853,2,10,21,50,0,48170.57,147.842213600163,45,515,90408.16,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4975,3,5,34,50,0,69080.46,69.5569180205208,39,702,0,2,"Male","High School","Active loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
7017,8,5,31,43,0,141446.01,206.364328698715,45,640,32197.64,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8018,8,8,37,56,0,99398.36,55.40946224957,62,684,174330.35,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8467,2,10,38,41,0,191215.61,91.9299579345107,53,765,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8334,2,10,30,45,0,52167.97,227.539080233909,58,505,81828.22,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8789,2,8,27,31,0,66526.01,87.1911059419639,51,609,143292.95,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6396,5,3,24,25,1,54702.66,97.8168864240163,55,812,98173.02,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
8684,5,4,21,48,0,48545.1,97.9492645460945,56,493,0,2,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5090,6,8,31,72,0,7144.46,141.061625085329,61,672,124978.19,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4688,9,9,23,32,0,77119.45,140.621724539645,67,719,146605.27,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8708,8,8,39,48,0,103944.37,99.2925837375295,70,697,121404.64,1,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5282,4,10,23,29,0,139953.94,56.7557807194741,74,707,123536.52,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
6300,6,9,28,40,0,34777.23,134.493107952238,65,507,0,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
6969,5,8,32,34,0,81175.25,77.2806566972346,58,671,135919.33,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3597,1,6,24,26,0,172782.69,43.7246171524393,49,807,93460.47,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9011,7,9,38,39,0,120906.83,214.684241415647,83,538,108055.1,2,"Male","High School","No loan","Germany","1","0","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
7951,2,10,39,49,0,20018.79,94.5187048111917,76,625,80816.45,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4266,10,4,23,48,0,113316.77,40.602055357268,43,667,0,2,"Female","High School","Active loan","Germany","0","0","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
4179,7,5,26,41,0,17384.21,140.577152376946,58,641,104405.54,3,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
3972,8,8,32,45,0,116973.48,176.414250279085,67,708,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
3907,8,8,31,35,0,68064.83,57.3177772090959,39,699,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5638,9,9,33,42,0,95804.33,65.5195651325312,59,801,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5404,5,0,34,35,4,66732.63,61.7215832444754,83,687,0,2,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",0,FALSE,TRUE,FALSE,1
5277,5,9,29,45,0,159920.92,81.6026553526606,36,615,0,2,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6573,2,9,26,45,0,177695.67,123.294974377661,65,721,0,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7011,4,10,26,40,0,105433.53,48.9878958170467,37,682,116244.14,2,"Female","University","No loan","Spain","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5525,8,8,30,29,0,151310.16,102.403787491109,63,556,168522.37,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9060,4,7,25,29,0,29871.79,145.974550648281,66,781,108055.1,2,"Male","High School","Active loan","France","0","0","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
8946,9,8,26,60,0,57088.97,85.3128779889885,72,694,0,1,"Male","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7143,1,8,42,45,0,37543.93,37.1424659141104,47,684,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9505,0,5,23,25,0,160523.33,222.873305806894,56,604,97738.97,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
6341,10,4,36,36,0,75848.22,116.716000443947,35,733,0,1,"Female","High School","Active loan","France","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
7086,7,8,20,43,0,173851.11,94.9089570068825,48,651,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8703,1,0,43,26,3,1375.46,57.4524471937722,81,538,0,2,"Male","Other","Default risk","France","1","0","High Net Worth","Widowed","0",0,FALSE,TRUE,FALSE,1
6817,5,10,28,33,0,186785.01,125.395958487435,72,509,0,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7032,2,2,34,35,0,79704.12,263.725659217195,63,793,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
3486,8,9,28,38,0,136620.64,98.8061326691353,18,535,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
5041,3,2,25,34,0,158420.14,151.213063115361,53,628,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5884,2,5,46,43,0,71682.54,67.8703642352505,51,775,109949.05,2,"Male","High School","No loan","Germany","1","1","Affluent","Single","1",0,TRUE,FALSE,FALSE,1
9990,9,8,24,48,0,78702.98,107.445572125026,44,642,118317.27,4,"Male","University","No loan","France","0","0","Mass Market","Married","1",1,FALSE,TRUE,FALSE,1
6859,3,10,27,39,0,72196.57,99.8625855767302,67,425,136496.12,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8540,8,1,25,28,2,134869.93,83.3914873793087,58,630,106425.75,2,"Male","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7633,8,10,32,33,0,32174.03,79.9337240950363,55,628,152143.89,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5259,1,8,27,23,0,67740.08,141.274646634978,46,646,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4473,6,10,21,44,0,126033.9,145.888350214954,70,554,92436.86,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
3208,5,10,33,40,0,145381.65,108.156008221169,42,781,167181.01,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9279,5,8,37,50,0,193179.88,73.1524533902762,31,749,89696.84,2,"Female","Postgraduate","Active loan","Germany","1","1","High Net Worth","Single","0",0,FALSE,FALSE,FALSE,0
7994,4,10,22,39,0,25482.62,39.9495905821933,63,540,127278.31,1,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
8238,7,8,32,45,0,143619.52,102.56827621161,61,755,135643,1,"Female","University","No loan","Germany","0","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7648,3,8,31,35,0,37264.11,137.294971705503,64,684,137179.39,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4520,2,6,32,26,0,116385.24,73.3187298721188,40,592,84102.11,2,"Female","High School","No loan","France","0","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
5054,5,9,32,33,0,85231.88,51.9998342090294,62,489,117289.92,1,"Female","High School","No loan","France","0","1","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4434,6,9,28,24,0,37654.31,114.3507878416,58,512,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8400,5,6,39,28,0,114957.22,81.2571866248172,67,710,160454.15,2,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
9395,1,9,30,33,0,26362.4,176.415936954002,64,775,118897.1,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
5297,2,3,26,40,1,177028,62.4668206903461,70,554,164948.98,1,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",1,FALSE,FALSE,FALSE,0
4045,5,6,29,41,0,137959,107.551174448244,44,726,87814.89,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",0,FALSE,FALSE,FALSE,0
4944,7,8,21,49,0,12944.17,80.1917180777354,66,505,80001.23,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8727,5,2,31,40,0,141053.85,225.644067066239,49,850,0,2,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0",0,FALSE,FALSE,FALSE,0
4449,9,8,30,35,0,163191.99,131.717261504329,78,709,137755.76,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
8499,10,10,30,40,0,194792.42,144.782417895665,61,376,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,TRUE,FALSE,FALSE,1
8058,7,10,31,32,0,37171.46,97.7501287856807,79,590,103097.85,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
9112,2,9,29,32,0,151822.66,92.2331324827072,46,655,76087.98,1,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
4628,2,8,38,44,0,124382.9,69.213582525839,65,708,161887.81,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
7919,3,9,26,54,0,110498.1,35.1872979239693,50,624,116726.22,1,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
7468,9,1,37,50,2,44377.65,117.815926619931,64,662,0,2,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",0,FALSE,FALSE,FALSE,0
7519,9,6,44,42,0,41304.44,36.5539842142321,61,573,107104.5,2,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0",1,FALSE,FALSE,FALSE,0
9838,5,10,25,45,0,93707.8,111.959779370531,53,606,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
8633,7,8,29,50,0,93568.77,82.4283704780158,60,713,144606.22,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",1,FALSE,FALSE,FALSE,0
6572,5,10,26,67,0,198091.81,127.549292029902,60,494,167026.61,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
5400,4,8,37,41,0,100153.43,136.182560676487,62,765,124182.21,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",0,FALSE,FALSE,FALSE,0
