"ID","X","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Exited","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag"
2417,6551,1,6,34,61,0,90389.61,81.1650885421321,56,599,124737.96,1,0,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0"
1139,688,1,8,27,43,0,24983.39,120.576429980189,65,554,99906.89,1,0,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
2549,1688,4,10,26,47,0,170528.63,86.8184784555763,66,717,95556.31,2,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
221,1472,4,9,31,31,0,141300.53,91.4587902885996,63,501,157120.86,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
1174,2344,0,10,25,41,0,163911.32,59.795592104519,82,683,148863.17,1,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
497,3302,10,0,38,33,3,196021.73,66.0247604564286,48,784,0,1,0,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
2872,6561,8,9,32,40,0,18510.41,226.721825788267,42,708,84958.6,1,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
2723,3259,9,0,43,36,4,119110.03,119.370792294976,28,581,144235.73,1,0,"Male","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
2329,3704,9,6,41,40,0,45113.92,68.3778917036894,48,785,0,2,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
552,5092,5,10,24,34,0,158668.87,133.86293282108,75,464,76001.57,1,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
1647,3549,3,2,26,42,0,46857.52,173.550338689596,49,516,56228.25,1,0,"Female","High School","No loan","Spain","0","0","Affluent","Single","1"
2374,4013,3,10,35,31,0,155221.05,65.5374788724592,61,607,103696.97,2,0,"Male","High School","Active loan","France","0","0","Affluent","Single","0"
1739,296,7,10,35,33,0,64872.55,97.4508050048702,56,484,68423.89,1,0,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
22,125,4,4,28,34,0,27445.4,42.9701610720444,39,529,90307.62,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
1243,3413,6,7,28,24,0,179689.05,100.149709772121,78,809,135370.12,2,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
2181,628,10,0,27,43,2,35640.12,230.313985737134,56,665,116322.27,4,1,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0"
2016,612,8,10,28,24,0,130075.07,144.775811774076,74,654,145081.73,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","1"
2520,571,6,9,32,49,0,194895.57,100.374628848039,55,646,114940.67,2,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","1"
1176,4512,6,9,32,51,0,173844.89,50.0982575369482,78,763,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
509,3845,7,8,29,29,0,141404.07,122.036056229249,76,654,96974.97,1,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
2487,4734,3,1,30,39,2,107674.3,189.041074963588,66,553,75051.49,1,0,"Male","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0"
2147,6988,6,2,32,42,0,148172.94,94.1578119131263,62,632,59972.26,1,0,"Male","High School","No loan","Germany","1","1","Affluent","Single","1"
890,1656,5,9,38,30,0,28149.06,145.751809319491,53,655,174852.89,1,0,"Female","High School","No loan","France","0","0","Mass Market","Married","1"
182,259,0,3,24,31,1,77737.86,112.413058942415,43,727,96674.55,1,0,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
2590,1572,6,9,37,43,0,57675.88,114.217998981471,93,772,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
697,5898,2,5,41,45,0,145134.49,226.636183503724,63,637,157929.45,1,1,"Female","High School","No loan","Spain","1","1","Mass Market","Married","1"
799,1221,4,3,32,22,1,138021.36,54.1664561673412,68,689,0,2,0,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0"
136,4851,8,9,31,34,0,181196.76,258.120785170749,70,788,156478.62,1,0,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
524,5786,4,1,36,59,1,126644.98,122.183073727287,55,586,0,2,0,"Female","Postgraduate","Active loan","Spain","0","1","High Net Worth","Divorced","0"
2737,1478,6,5,30,38,0,173219.09,90.5834730828289,72,513,0,2,0,"Female","University","No loan","Spain","1","0","Mass Market","Married","1"
1906,3352,7,10,31,32,0,102665.92,64.0081611650907,57,604,109346.13,1,0,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
2160,2964,2,1,26,74,1,93266.01,221.84832105883,55,666,158468.76,2,0,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0"
2264,5984,9,10,26,46,0,96961,122.700062478431,92,612,111756.5,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
83,6640,9,2,21,34,0,150401.53,59.8749217506652,65,750,112822.26,1,0,"Female","University","No loan","Spain","0","0","Mass Market","Married","1"
2710,2018,2,9,29,61,0,29909.84,79.7667952602449,54,623,137655.31,1,1,"Female","University","No loan","Germany","0","1","Mass Market","Married","1"
1942,5554,2,8,32,42,0,199992.48,92.7357701618635,59,685,0,2,0,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0"
2854,5808,3,8,29,46,0,76515.79,69.0065111694928,45,727,126704.49,1,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
2654,5026,9,4,39,29,0,27359.19,66.6369221634884,78,670,0,2,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
1628,1686,2,9,27,40,0,12538.92,149.863095529285,51,632,0,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
2581,1015,1,9,35,31,0,137784.25,69.5058890100819,37,660,84560.04,2,0,"Male","High School","No loan","France","1","1","Affluent","Single","1"
2387,1469,1,0,31,41,4,143829.54,97.5692976617221,66,757,130747.1,1,0,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
2611,4301,8,9,29,34,0,134483.07,88.4116364291086,59,660,121313.88,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1112,5310,6,3,34,63,1,66119.07,140.789329665205,54,649,0,2,1,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
2954,6720,6,6,24,24,0,180329.83,127.047660290442,80,667,0,2,0,"Male","High School","Active loan","France","0","0","Affluent","Single","0"
44,2769,8,0,36,48,5,149892.79,198.031284250776,57,535,0,2,0,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0"
942,3383,6,8,28,36,0,88481.32,61.3279566156577,55,646,124445.52,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2958,2328,3,4,30,33,0,178342.63,138.325511872435,71,581,106506.77,3,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0"
2379,1661,2,9,28,34,0,93429.95,81.5148833639682,48,816,0,2,0,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0"
1114,820,6,5,28,39,0,9641.4,189.041074963588,93,605,111169.91,1,0,"Male","High School","No loan","France","0","0","Affluent","Single","1"
2528,3004,7,4,30,34,0,125877.22,78.0308522259668,59,634,0,2,0,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0"
2912,232,3,8,29,36,0,13589.93,103.740619751935,57,625,0,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
1517,272,7,10,34,33,0,132029.95,72.0096471554278,57,582,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
2602,5193,1,10,24,65,0,181490.42,190.812121837091,50,516,102541.1,1,0,"Male","University","No loan","Spain","1","0","Mass Market","Married","1"
1642,3433,3,8,35,32,0,114072.91,139.913929745671,34,783,91718.8,1,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
2375,3492,9,10,30,33,0,130866.95,201.932806080002,59,622,0,2,0,"Male","University","No loan","France","0","0","Mass Market","Married","1"
1343,3770,6,9,23,28,0,22698.56,53.7542016349458,64,700,129417.82,1,0,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
1856,4495,3,7,30,33,0,72577.33,212.647096176435,50,571,123783.91,1,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
957,3401,1,3,20,37,1,163477.22,51.5233947968575,56,693,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
728,2589,10,2,29,43,0,52952.24,187.994403784401,85,513,0,2,0,"Female","High School","No loan","France","1","1","Affluent","Single","1"
879,3576,3,0,33,39,2,113267.48,384.005227133996,46,644,0,1,0,"Male","Postgraduate","Active loan","Spain","0","1","High Net Worth","Divorced","0"
1027,4446,3,1,37,37,1,130726.96,72.776687872294,67,731,0,2,0,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
1914,265,8,9,37,28,0,185821.41,70.88520626191,40,850,0,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
1746,598,4,8,30,32,0,108139.23,225.61190576813,71,615,155766.05,1,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
2299,5744,0,6,30,34,0,133897.32,97.8559084290142,56,613,88915.37,2,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
893,6061,7,4,34,40,0,173245.68,131.391406084388,88,671,106603.74,2,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
404,124,4,1,31,71,2,120107.1,78.3296464959032,65,711,0,1,0,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0"
547,549,8,9,37,45,0,139889.15,95.0429585576277,64,586,118448.15,1,0,"Female","University","No loan","Spain","0","1","Mass Market","Married","1"
1975,5146,2,9,31,33,0,56585.2,129.296929959998,71,632,129335.65,1,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
995,4604,6,8,41,26,0,172437.12,154.752863964994,74,582,114450.32,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1472,1077,3,10,23,25,0,113266.09,75.1313429690026,38,485,134467.26,1,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
798,2133,4,8,33,34,0,137565.87,60.6530459395338,63,650,142393.11,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1020,2278,7,2,33,57,0,149629.13,75.9347799222753,63,554,0,2,0,"Female","High School","No loan","France","1","1","Affluent","Single","1"
1475,5294,0,6,33,37,0,132770.11,63.6340455786857,46,515,196853.62,1,1,"Female","University","No loan","France","0","1","Mass Market","Married","1"
1600,563,10,8,29,38,0,154997.64,97.6696334197789,57,747,130588.82,1,1,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1769,1542,9,4,38,41,0,138536.09,189.548797526106,67,507,58820.32,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
2922,1721,1,1,33,27,2,156394.74,339.977062759803,68,619,140121.17,1,0,"Male","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0"
2940,3811,5,8,36,45,0,51636.7,200.53390942877,73,648,118886.55,2,1,"Female","University","No loan","France","0","0","Mass Market","Married","1"
373,5942,3,9,23,66,0,130827.88,109.259184226158,60,427,146282.79,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
2536,1476,10,1,35,43,2,61937.6,41.935611196717,53,646,146202.93,1,0,"Female","Postgraduate","Default risk","Germany","1","0","High Net Worth","Divorced","0"
2415,1951,5,1,31,37,2,27411.19,144.023026280756,62,542,0,1,0,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
1846,4732,3,7,22,68,1,113695.99,183.858451877396,71,832,107571.61,1,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
2309,6387,7,5,30,41,0,49667.28,159.509972217703,59,643,154902.66,1,0,"Female","High School","No loan","Germany","1","1","Affluent","Single","1"
2655,2705,2,2,25,39,0,157003.99,58.6115090887976,12,429,48023.83,1,1,"Female","University","No loan","France","1","0","Mass Market","Married","1"
1994,2454,6,10,37,33,0,77965.67,73.6260463196074,47,754,0,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
1211,6044,1,7,28,39,0,148948.52,60.1526608406959,66,655,94631.26,2,0,"Female","High School","Active loan","France","1","1","Affluent","Single","0"
782,2973,3,3,40,44,1,9217.55,54.2589028524138,78,571,97440.02,2,0,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
1682,5586,5,2,35,32,0,180622.02,92.683819439381,63,666,0,2,0,"Male","High School","No loan","Germany","1","1","Affluent","Single","1"
884,4854,10,10,28,62,0,116977.89,146.396782920878,83,779,174912.72,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
18,3110,6,9,35,32,0,28373.86,113.871149851174,64,738,133745.44,2,0,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
2453,4694,5,6,32,46,0,14858.1,51.0140047340578,64,610,116886.59,1,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
2659,3087,1,0,33,37,2,137674.55,73.4882298844478,51,472,0,2,0,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0"
1532,6981,1,10,22,40,0,122580.48,71.1805395112781,63,721,0,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
894,21,2,7,37,29,1,93883.53,130.566945899377,59,649,45022.23,1,1,"Male","Postgraduate","Active loan","Germany","1","1","High Net Worth","Divorced","0"
1375,2830,8,9,29,36,0,118862.08,135.695617689055,74,711,0,2,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
366,2813,5,8,42,32,0,75279.39,246.841441951095,78,452,0,1,1,"Female","University","No loan","France","0","1","Mass Market","Married","1"
287,5480,10,8,33,35,0,113639.64,53.2529457380706,45,529,137948.51,2,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1527,173,7,7,34,49,0,9561.73,21.2174760587932,65,534,0,1,0,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
1583,2707,5,10,21,41,0,92914.67,93.4057491661599,54,771,0,2,0,"Male","University","No loan","Spain","0","1","Mass Market","Married","1"
1296,5388,5,4,41,39,0,180808.39,105.472614401859,59,629,0,2,0,"Male","High School","Active loan","Spain","0","0","Affluent","Single","0"
2658,6340,4,9,34,36,0,92118.75,160.421795173325,80,570,0,2,0,"Female","High School","Active loan","Spain","1","0","Affluent","Single","0"
466,864,1,8,35,34,0,64804.04,151.302343796546,65,780,0,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1853,3471,1,10,37,31,0,196645.87,109.750682730516,38,503,0,2,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
2035,3905,5,2,24,43,0,146448.01,96.0192548401228,80,611,0,2,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1"
1208,1127,9,8,29,37,0,73225.31,281.580923536896,35,740,0,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
969,6354,1,3,40,29,1,158750.13,115.03846591037,68,487,0,2,0,"Female","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0"
1796,6269,2,6,30,31,0,107759.31,224.535726864988,54,693,0,2,0,"Male","High School","Active loan","Germany","1","1","Affluent","Single","0"
1177,5134,9,0,42,31,3,194667.92,63.1337413791273,51,571,0,2,0,"Female","Other","Default risk","Spain","1","1","High Net Worth","Widowed","0"
1043,240,2,3,30,37,1,130789.15,74.7188646020033,49,682,0,2,1,"Male","Postgraduate","Active loan","Spain","0","1","High Net Worth","Divorced","0"
667,4480,2,6,32,25,0,154559.28,82.0399716015525,60,835,163569.61,2,0,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0"
2045,4946,2,0,29,37,4,66256.27,35.8180983357863,70,607,129965.18,1,0,"Female","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0"
2237,6350,4,6,26,39,0,45206.57,95.0664862578795,63,661,0,2,0,"Male","High School","Active loan","France","0","0","Affluent","Single","0"
1833,5853,0,0,25,35,3,76703.1,79.9702913141255,56,590,117879.32,1,0,"Male","Other","Default risk","France","1","1","High Net Worth","Widowed","0"
1075,6090,10,3,28,52,1,183229.02,81.7122063914648,49,749,185063.7,1,1,"Male","Postgraduate","Active loan","France","0","1","High Net Worth","Divorced","0"
2992,3387,1,8,29,47,0,34047.54,150.43831487055,58,673,183579.54,1,1,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0"
2661,3600,8,9,34,28,0,199909.32,145.187056600703,85,516,0,2,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1609,835,2,2,27,35,0,86490.09,68.7124066419308,39,569,109196.66,3,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
410,311,7,10,30,44,0,77830.36,128.376262010809,20,608,114203.47,1,1,"Male","High School","Active loan","France","1","0","Affluent","Single","0"
1471,141,10,5,29,29,0,41104.82,71.4889188471859,67,626,105767.28,2,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
1674,4285,10,10,28,37,0,83263.04,175.695015717388,19,681,0,1,0,"Female","University","No loan","France","0","0","Mass Market","Married","1"
2340,425,10,8,23,19,0,192013.23,66.143436150999,66,500,0,2,0,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
68,4247,6,8,27,67,0,45071.09,239.31473430446,66,659,142663.46,1,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
2352,27,9,9,31,36,0,75304.09,72.2925983144849,57,737,114997.42,1,1,"Female","High School","No loan","France","1","0","Mass Market","Married","1"
1201,3728,7,10,30,52,0,122782.5,90.4356417828111,42,791,104339.56,1,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
2664,3466,2,8,36,38,0,185827.74,115.565616812636,48,657,0,2,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2711,1288,6,5,33,34,0,14032.62,155.740939940251,63,694,59877.33,1,0,"Female","Postgraduate","Default risk","Spain","1","0","High Net Worth","Divorced","0"
773,5605,9,8,44,22,0,122865.55,95.0025161106393,80,637,98800,1,0,"Female","University","No loan","Spain","0","0","Mass Market","Married","1"
2589,65,4,9,26,42,0,115241.96,126.516266842428,74,747,80214.36,1,0,"Male","High School","No loan","Germany","1","0","Affluent","Single","1"
34,137,1,2,28,52,0,8636.05,65.6744957838591,52,549,0,2,0,"Female","High School","Active loan","France","0","1","Affluent","Single","0"
631,2975,4,8,24,34,0,109496.45,130.768161684922,43,702,100054.77,1,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
684,3331,2,8,26,36,0,73334.43,74.7939073503336,61,697,126558.92,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
2226,1523,9,9,25,66,0,123509.01,196.237539128408,28,502,0,2,1,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
361,4208,2,1,27,35,1,72318.77,119.812126444734,84,463,101257.16,1,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
608,3188,2,8,30,45,0,129563.86,165.535279793692,54,487,151958.19,1,1,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2748,2178,8,2,23,35,0,67431.28,75.1118248039574,72,473,0,2,1,"Male","High School","No loan","France","0","0","Affluent","Single","1"
2296,3949,3,2,24,34,0,177683.02,71.2151261916212,39,608,106288.54,1,0,"Male","High School","No loan","Germany","1","1","Affluent","Single","1"
2570,4133,1,9,45,43,0,120663.57,73.7603903425394,75,747,130788.71,2,1,"Male","High School","No loan","France","0","1","Affluent","Single","1"
1686,230,8,8,35,62,0,23386.77,37.0580232869832,71,640,108004.64,1,0,"Female","University","No loan","Spain","1","1","Mass Market","Married","1"
2676,6550,5,3,34,42,1,96546.55,54.8180009714912,60,547,142703.4,1,0,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0"
1519,3130,8,0,35,32,3,21646.2,66.1107277814672,64,509,170661.47,1,0,"Male","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
1267,4175,7,6,28,35,0,53954.24,70.9170383469802,64,714,126077.43,1,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
1467,6748,7,0,35,42,4,122073.48,80.9525271252594,57,664,125608.72,1,0,"Male","Other","Default risk","France","1","1","High Net Worth","Widowed","0"
1016,4743,5,9,26,32,0,121982.73,186.115548777332,63,850,106290.64,1,1,"Female","University","No loan","France","1","0","Mass Market","Married","1"
1784,1089,5,2,26,43,0,107155.4,61.500821877639,53,547,87612.64,2,0,"Female","High School","No loan","Germany","1","1","Affluent","Single","1"
1398,1916,8,5,27,44,0,175310.38,70.8057614989712,22,796,165326.2,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1542,2260,1,8,33,44,0,157888.5,155.437009265301,63,603,155619.36,1,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
127,3685,3,8,38,39,0,36692.17,83.2447886582966,63,539,0,2,0,"Female","High School","No loan","France","1","0","Affluent","Single","1"
1242,4435,6,10,37,43,0,196645.87,53.0107554142884,68,559,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
2214,3464,3,2,27,41,0,101371.72,80.881083676601,30,731,0,2,1,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
2350,4438,2,2,46,49,0,128049.34,126.542182457253,58,657,108204.52,1,1,"Male","High School","No loan","Germany","1","0","Affluent","Single","1"
907,5626,1,10,23,25,0,102758.43,57.1091887283583,57,538,62482.95,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
1283,1965,8,5,27,40,0,157886.6,79.5666486397168,49,640,110340.68,2,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
740,5458,10,1,25,23,2,142587.32,89.8376782320944,50,782,98052.66,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
337,249,7,10,28,38,0,6203.66,192.543308844835,42,494,0,2,0,"Male","University","No loan","Spain","1","1","Mass Market","Married","1"
2534,2543,8,9,26,33,0,113907.8,54.549417616091,74,509,103516.87,1,1,"Female","University","No loan","France","1","1","Mass Market","Married","1"
2929,355,9,4,34,43,0,183147.17,197.339814499031,60,732,0,2,0,"Male","High School","No loan","Spain","1","0","Affluent","Single","1"
855,1352,6,10,31,32,0,170382.99,59.6339767282715,78,632,111589.33,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
857,4541,7,8,33,37,0,19862.78,147.094328426648,74,635,116326.07,1,0,"Male","University","No loan","Germany","0","0","Mass Market","Married","1"
1210,5234,3,8,43,32,0,185341.63,54.4116185223353,58,705,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
470,3434,1,10,24,52,0,191521.32,166.824451668587,37,713,107850.82,1,1,"Male","University","No loan","France","0","0","Mass Market","Married","1"
1071,5249,2,8,23,36,0,95181.06,97.651999042108,70,676,147803.48,1,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
1680,6447,1,0,26,47,3,80591.18,46.2588266838052,24,585,106758.6,1,1,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0"
2394,6285,3,6,36,34,0,185555.63,121.795801285244,65,661,0,2,0,"Female","High School","Active loan","France","1","0","Affluent","Single","0"
1548,2348,5,10,32,31,0,72950.14,174.416330476845,40,405,133299.67,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
1426,5339,1,9,34,41,0,195681.43,159.324074316756,43,655,148795.17,2,0,"Male","High School","No loan","France","1","1","Mass Market","Married","1"
1834,647,8,2,25,31,0,145250.43,110.070865161891,57,555,111729.47,2,0,"Male","High School","No loan","France","1","0","Affluent","Single","1"
2683,5290,3,10,19,34,0,30972.06,42.8296523647669,43,591,96127.27,1,1,"Female","High School","No loan","France","0","0","Mass Market","Married","1"
978,2299,4,3,34,60,1,5075.17,82.3137716456415,53,739,0,1,0,"Male","Postgraduate","Active loan","Spain","1","1","High Net Worth","Divorced","0"
2253,3261,4,8,31,36,0,100940.91,54.5104841260122,72,695,161533,1,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
1240,4586,9,9,35,44,0,128481.5,96.2957818837317,52,580,115442.19,2,0,"Male","University","No loan","Germany","1","0","Mass Market","Married","1"
1949,3064,2,3,50,29,1,60194.05,108.734581186017,61,776,0,2,0,"Female","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0"
2242,4167,5,10,35,31,0,24748.89,130.59659449674,67,797,145750.45,1,0,"Male","University","No loan","France","1","1","Mass Market","Married","1"
630,313,9,8,28,28,0,151401.33,101.07740191108,76,544,69459.05,2,0,"Female","University","No loan","France","1","0","Mass Market","Married","1"
829,267,6,8,26,38,0,178229.04,96.4952084645977,60,553,85200.82,2,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
2765,3175,5,7,30,48,1,94978.1,22.2288179228964,36,551,0,1,0,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0"
382,5434,7,1,25,42,2,32916.29,94.4523552541735,65,634,165679.92,1,0,"Female","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0"
1582,4266,2,0,33,34,2,156125.72,194.870815026171,86,724,0,2,0,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0"
1637,4519,4,6,37,71,0,94433.08,87.818407023365,97,707,121175.56,1,0,"Male","High School","Active loan","France","0","1","Affluent","Single","1"
516,712,4,10,23,35,0,52193.23,92.8952784990353,69,707,56674.48,1,0,"Female","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
132,5357,1,0,37,37,3,157694.76,92.8507031507614,63,703,149762.08,1,1,"Female","Other","Default risk","Germany","1","0","High Net Worth","Widowed","0"
1144,3197,6,1,28,30,2,172097.95,60.5717316750573,82,509,0,2,0,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0"
307,881,6,8,23,49,0,165580.93,50.8772381590959,46,658,0,1,0,"Male","High School","Active loan","France","1","0","Affluent","Single","1"
841,3173,1,1,37,27,1,1050.33,120.318277373341,53,677,151532.4,2,0,"Female","Postgraduate","Active loan","Spain","0","0","High Net Worth","Divorced","0"
2386,3009,6,6,32,36,0,142454.77,233.360973241937,55,643,135979.01,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2217,79,10,7,30,44,0,117572.59,182.61785936637,89,629,0,2,0,"Male","High School","Active loan","France","0","0","Affluent","Single","1"
356,6320,7,3,38,36,1,151314.98,138.779595441098,73,652,0,2,0,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0"
1350,2944,1,6,25,38,0,101418.05,102.502060934032,53,588,124271.26,1,0,"Female","University","No loan","France","1","1","Mass Market","Married","1"
1865,4391,0,8,24,44,0,53784.22,101.335690169377,59,606,137138.2,1,1,"Male","University","No loan","Spain","0","0","Mass Market","Married","1"
1315,1634,1,4,31,40,0,104035.41,94.4651885933474,60,526,0,3,0,"Male","High School","Active loan","France","1","1","Affluent","Single","0"
2353,3991,9,9,23,39,0,28368.37,76.8050535555057,48,427,0,2,1,"Female","High School","No loan","Germany","1","0","Mass Market","Married","1"
66,6862,3,8,41,29,0,61048.53,143.639909599815,71,594,138340.06,1,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1"
308,5497,6,5,32,32,0,194010.12,107.66307025947,45,485,102238.01,1,0,"Male","High School","No loan","Spain","0","1","Affluent","Single","1"
597,3415,9,8,28,32,0,62810.91,87.6356427166289,77,744,0,2,0,"Male","University","No loan","France","0","1","Mass Market","Married","1"
2027,5122,5,6,27,30,0,185201.58,42.2852058257451,41,584,0,1,0,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0"
213,4072,6,8,34,23,0,66088.83,141.776108058478,78,679,0,1,0,"Male","University","No loan","France","1","0","Mass Market","Married","1"
2245,1182,8,4,26,31,0,68695.38,120.689734917889,79,750,146748.07,1,0,"Male","University","No loan","Germany","1","1","Mass Market","Married","1"
