"ID","Tenure","NetPromoterScore","TransactionFrequency","Age","ComplaintsCount","EstimatedSalary","AvgTransactionAmount","DigitalEngagementScore","CreditScore","Balance","NumOfProducts","Gender","EducationLevel","LoanStatus","Geography","HasCrCard","IsActiveMember","CustomerSegment","MaritalStatus","SavingsAccountFlag","Exited"
2233,0,8,32,43,0,63889.1,94.9657422361095,68,718,0,2,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",NA
230,7,10,24,33,0,167554.86,53.5994147908238,44,673,134944,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
1700,3,0,37,40,2,152167.79,79.1263915014108,54,748,95297.11,1,"Female","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",NA
2408,5,10,36,29,0,86334.64,268.73063970498,51,760,103607.24,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
2470,4,4,25,49,0,184839.7,103.611089461802,48,645,160133.88,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",NA
2349,8,5,29,45,0,67214.02,75.125803353916,57,592,84692.5,1,"Male","High School","Active loan","Spain","0","0","Affluent","Single","0",NA
233,2,7,28,41,0,75937.47,54.700360306251,53,517,0,2,"Male","High School","Active loan","France","0","1","Affluent","Single","0",NA
1084,6,8,27,39,0,7103.71,235.943056985872,59,757,101851.8,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2837,10,3,34,80,1,65801.44,112.289949620094,41,624,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
2564,8,0,40,43,3,183284.53,184.566411356566,59,730,0,2,"Female","Other","Default risk","France","1","1","High Net Worth","Widowed","0",NA
2694,2,10,33,33,0,103396.08,170.669652278366,53,689,113574.61,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
520,5,8,37,38,0,90877.76,118.276763715461,47,776,112281.7,1,"Male","University","No loan","Germany","0","1","Mass Market","Married","1",NA
2680,7,2,28,44,0,194230.82,97.7740443646694,50,745,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1111,6,1,26,45,2,108402.54,97.3920460001942,40,636,139859.23,1,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
2219,1,5,31,27,0,20164.47,137.62697297251,65,749,74385.98,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",NA
1909,3,8,25,61,0,130001.13,60.8880113567971,87,720,145056.59,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
502,3,8,23,36,0,54478.52,65.4941490779007,55,827,54098.18,2,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",NA
772,0,10,26,32,0,164717.95,114.305466933039,37,647,0,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
253,1,5,32,40,0,69372.88,73.8160880101142,80,646,0,2,"Male","High School","Active loan","Germany","1","0","Affluent","Single","1",NA
1121,10,2,36,39,0,183575.01,88.5952908873908,43,706,0,2,"Female","High School","No loan","France","0","0","Affluent","Single","1",NA
1761,6,9,30,26,0,185094.48,409.152101711542,65,535,0,1,"Female","University","No loan","France","0","0","Mass Market","Married","1",NA
1793,9,8,23,51,0,32319.93,101.508010250401,80,802,0,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",NA
900,0,8,28,32,0,172049.84,71.3246493327181,43,850,109570.21,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
839,4,8,33,25,0,89566.64,86.9390463254778,73,525,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",NA
2059,8,3,22,34,1,85231.88,39.2318477166075,51,625,0,2,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",NA
1854,6,10,26,64,0,136079.64,69.0017885284616,68,524,0,2,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",NA
2071,1,8,23,39,0,187905.12,55.371087371555,73,569,139393.19,2,"Female","High School","Active loan","France","1","0","Affluent","Single","1",NA
2571,4,3,19,42,1,81442.6,68.5674982431419,60,751,0,2,"Male","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
673,1,1,32,61,2,143981.27,142.563567185114,80,577,0,1,"Female","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",NA
1168,2,4,27,28,0,42556.33,189.243699402078,71,620,0,2,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
931,1,10,26,29,0,24924.92,55.3905142145123,56,722,107233.85,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",NA
2688,1,10,29,31,0,167689.56,202.568756416302,41,562,132694.73,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1007,2,8,28,36,0,136079.64,37.4492750686172,44,649,0,1,"Male","University","No loan","Spain","0","1","Mass Market","Married","1",NA
211,5,9,28,43,0,141031.08,288.820466441657,44,621,0,1,"Female","High School","No loan","France","1","0","Mass Market","Married","1",NA
655,8,1,35,48,2,71139.8,196.334399535067,70,833,0,2,"Male","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",NA
2062,3,8,38,41,0,162223.67,142.945464673997,75,670,132670.53,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
2552,2,10,30,43,0,159069.37,48.6732483191404,63,585,98382.72,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2195,5,10,31,27,0,4497.55,62.5779584904013,44,557,0,2,"Female","High School","No loan","France","0","1","Mass Market","Married","1",NA
675,4,3,27,37,1,175324.74,58.1941508403933,79,815,116471.43,2,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",NA
458,1,0,16,30,2,16607.15,116.425465782329,64,651,106266.8,1,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
1876,7,8,30,47,0,16119.96,206.703357130197,23,790,148636.21,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
2603,6,10,41,41,0,116267.28,132.224804061952,56,445,109941.51,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2047,3,9,32,27,0,72496.05,42.9244829386418,57,518,0,2,"Male","High School","No loan","Spain","1","0","Affluent","Single","1",NA
1691,4,6,21,36,0,143783.28,96.1308319923275,45,791,89696.84,3,"Female","High School","Active loan","France","1","0","Affluent","Single","0",NA
2768,1,9,19,22,0,196767.83,58.4218852933428,71,461,186445.31,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",NA
584,5,8,46,25,0,163221.22,65.6510610958863,38,559,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
2822,0,1,28,33,2,82820.85,97.2533492549613,71,753,122568.05,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",NA
2578,1,6,25,27,0,91291.2,100.603452198207,73,637,0,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
2391,6,6,24,36,0,22102.25,51.222331972702,69,850,143644.16,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","0",NA
2058,3,8,37,39,0,97734.3,75.3633809200952,71,748,157371.54,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1987,5,9,31,26,0,106095.82,100.404536947455,54,684,87098.91,1,"Female","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0",NA
2675,10,8,35,31,0,168469.65,164.434710889947,40,640,0,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
27,4,5,26,34,0,30984.59,93.8799363557725,58,633,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
974,5,6,33,30,0,120893.07,124.743556032551,67,671,0,2,"Male","High School","Active loan","France","0","1","Affluent","Single","1",NA
578,10,10,36,21,0,135851.3,67.7251585783514,59,850,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
2432,3,8,37,27,0,31811.44,25.5222398823253,64,711,130181.47,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1978,2,8,39,50,0,39016.43,79.8478476175948,67,646,96479.81,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2729,9,5,28,33,0,76621.49,108.839828788341,67,498,94222.53,1,"Male","High School","Active loan","France","0","1","Affluent","Single","1",NA
385,4,9,27,39,0,73873.65,44.5818696084577,78,741,0,2,"Male","High School","No loan","Germany","0","1","Mass Market","Married","1",NA
2155,9,5,24,77,0,55829.25,112.164059438645,53,639,80926.02,2,"Male","High School","Active loan","France","1","1","Affluent","Single","1",NA
2883,9,5,33,34,0,95686.6,137.443752670202,43,678,0,2,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",NA
1538,2,9,29,55,0,123475.88,64.834491992307,59,530,120905.03,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
908,2,5,38,37,0,67840.81,52.4060580802495,53,617,0,2,"Male","High School","Active loan","France","0","1","Affluent","Single","0",NA
2281,8,7,27,49,1,49829.8,169.07562356094,41,561,136658.61,1,"Female","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",NA
1719,6,8,31,39,0,26136.89,79.4343474390946,58,821,94435.45,2,"Female","University","No loan","France","0","1","Mass Market","Married","1",NA
1498,5,6,32,49,0,171716.81,61.0444694517589,66,731,152926.6,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
629,9,8,32,42,0,47247.56,212.765425269011,52,765,178095.55,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",NA
1775,8,10,30,31,0,73322,156.315882190921,66,488,122311.21,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2924,4,9,29,39,0,35521.63,87.2302057844579,63,800,102562.23,1,"Male","High School","No loan","France","1","0","Mass Market","Married","1",NA
1401,3,2,30,46,0,140586.08,88.1038116168116,43,763,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
633,6,9,39,41,0,172531.23,142.011459386262,58,688,123157.95,1,"Female","High School","Active loan","France","1","0","Affluent","Single","1",NA
2936,3,8,28,30,0,33230.37,109.2647238213,76,569,139528.23,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1006,1,3,27,34,1,94047.75,194.699577498804,59,624,0,3,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",NA
924,3,2,19,31,0,143162.34,38.1977288345063,66,643,167949.48,1,"Female","High School","No loan","France","1","0","Affluent","Single","1",NA
2842,9,8,33,18,0,117632.63,165.501830234308,72,481,142872.36,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
163,1,5,25,40,0,82970.69,259.70467422662,61,664,152968.73,1,"Male","High School","Active loan","Spain","0","1","Affluent","Single","0",NA
2584,1,1,21,36,2,4395.45,68.5361640050339,63,773,105858.71,1,"Female","Postgraduate","Default risk","Germany","0","1","High Net Worth","Divorced","0",NA
2211,3,9,38,40,0,123300.38,41.1594743398303,93,566,128744.04,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
392,2,7,23,30,0,7278.57,96.0633188380689,72,641,87505.47,2,"Male","High School","Active loan","France","1","1","Affluent","Single","1",NA
1959,2,10,29,37,0,153237.59,110.547169869606,34,651,153610.61,1,"Female","High School","Active loan","Germany","0","1","Affluent","Single","0",NA
2157,1,8,29,46,0,19482.5,70.5564314847006,29,573,0,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
2294,7,3,38,54,1,191746.23,215.419535702062,54,678,128914.97,2,"Male","Postgraduate","Active loan","France","0","0","High Net Worth","Divorced","0",NA
2999,6,8,25,35,0,196731.08,152.798453490285,87,516,57369.61,1,"Male","High School","No loan","Spain","0","1","Affluent","Single","1",NA
194,3,8,23,31,0,160941.78,109.960248311884,74,559,127070.73,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",NA
1891,2,10,35,31,0,64014.24,86.5218167104348,64,665,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
2743,0,8,13,39,0,159830.58,81.9846249384892,88,519,86843.61,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
651,9,10,30,34,0,76510.46,107.067283392494,58,699,0,2,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
1064,2,1,30,44,2,68574.88,150.399926020107,71,666,0,1,"Female","Postgraduate","Default risk","Germany","0","0","High Net Worth","Divorced","0",NA
1157,8,2,24,63,0,42790.29,57.1281506486857,63,660,85845.43,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
1433,7,1,25,40,2,18917.95,79.5563922853779,80,722,0,2,"Female","Postgraduate","Default risk","Spain","1","1","High Net Worth","Divorced","0",NA
2298,8,8,21,61,0,66006.75,85.8418910695662,50,542,139330.1,1,"Male","University","No loan","Germany","0","0","Mass Market","Married","1",NA
1500,3,9,35,30,0,162198.32,67.3842027633381,73,723,124119.54,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2003,3,8,35,28,0,143981.27,177.720413610753,10,798,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2399,4,9,34,51,0,138880.24,108.678395765267,71,692,0,2,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",NA
2824,5,10,27,27,0,39920,92.6880325516752,36,670,79336.61,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
2682,6,4,24,42,0,187839.9,136.619005822897,59,782,133970.22,2,"Male","High School","Active loan","France","0","1","Affluent","Single","0",NA
102,0,10,26,54,0,90490.33,51.1196827471241,40,539,71816.74,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
138,0,3,35,35,1,87422.15,123.74017183233,79,730,155470.55,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
882,5,10,28,40,0,174311.3,110.654507357463,42,596,140187.1,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
40,5,10,30,31,0,126213.84,208.535321015716,82,691,122528.18,1,"Female","High School","No loan","Germany","1","0","Affluent","Single","1",NA
2747,1,8,29,22,0,129333.69,131.374316359648,61,740,114318.78,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
242,6,8,35,69,0,181964.6,239.956534325752,43,628,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2083,10,5,31,32,0,190019.61,35.9958792180404,56,583,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",NA
2082,7,0,24,44,4,85179.48,106.734454129922,55,632,129472.33,1,"Male","Other","Default risk","Germany","1","1","High Net Worth","Widowed","0",NA
2796,9,8,35,29,0,41866.26,139.618564989222,66,837,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
340,5,6,31,48,0,70529,77.5741535161571,82,541,87070.23,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
2529,4,7,36,54,0,108731.02,77.7279811630082,83,690,144027.8,1,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",NA
451,7,0,30,31,4,14490.79,88.2631880483285,32,661,144162.3,1,"Male","Other","Default risk","Spain","1","1","High Net Worth","Widowed","0",NA
2843,8,2,30,29,0,65323.11,224.666629636785,39,790,46057.96,2,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",NA
1063,8,4,35,28,0,145157.97,140.621724539645,74,632,118890.81,2,"Female","High School","Active loan","France","0","1","Affluent","Single","0",NA
661,4,5,36,41,0,12577.21,58.0534766837619,70,599,104450.86,1,"Female","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2825,3,7,30,42,0,58134.97,72.0938675758087,44,705,110368.03,1,"Female","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
1929,5,0,18,57,2,118648.12,45.5616131363902,62,568,126815.97,2,"Male","Postgraduate","Default risk","France","0","1","High Net Worth","Divorced","0",NA
877,10,8,30,49,0,113860.81,227.239128121368,55,584,172713.44,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1567,2,4,25,29,0,97633.93,79.8600345454371,36,507,0,2,"Male","High School","Active loan","France","1","0","Affluent","Single","0",NA
2739,3,8,26,48,0,13589.93,83.5146855355214,39,691,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
2213,2,9,36,37,0,148689.65,92.6557800189504,52,626,113208.86,2,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
794,7,8,39,33,0,88187.81,119.351281080009,72,670,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
154,2,9,38,48,0,38411.79,54.1685197877669,43,549,152827.99,1,"Female","University","No loan","Spain","1","0","Mass Market","Married","1",NA
2258,9,10,25,39,0,13614.01,89.0197345625374,86,767,0,4,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1417,1,5,26,34,0,142454.77,107.76258566052,74,601,81576.75,1,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1824,7,10,30,42,0,121061.89,87.4668069738555,64,696,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2422,7,2,27,46,0,146011.55,48.9800852041078,73,707,127476.73,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
462,4,2,36,33,0,172930.28,192.902730941065,71,575,129307.32,1,"Male","High School","No loan","Spain","1","1","Affluent","Single","1",NA
2338,7,8,29,40,0,168261.4,139.176128435103,39,586,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
2956,3,10,24,34,0,38315.04,108.771797058214,64,633,123034.43,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
771,9,10,26,35,0,94141.75,58.5259319610238,59,645,0,3,"Female","University","No loan","France","0","1","Mass Market","Married","1",NA
627,4,10,29,28,0,1801.77,69.0407128110378,69,472,0,2,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1718,8,3,29,42,1,162012.6,122.811202966548,49,645,0,2,"Male","Postgraduate","Active loan","Spain","1","0","High Net Worth","Divorced","0",NA
1985,1,10,23,35,0,82252.28,259.607055056146,61,850,0,2,"Female","High School","No loan","France","0","1","Affluent","Single","1",NA
2373,1,7,35,33,1,85167.88,70.2410271847432,38,734,121898.58,2,"Male","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
2524,5,8,38,33,0,287.99,217.98870973786,62,530,0,2,"Male","High School","Active loan","France","1","1","Affluent","Single","0",NA
1632,9,9,32,35,0,9855.81,127.401291711852,74,525,165358.77,1,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
2558,10,2,21,30,0,102472.9,124.286665978761,53,637,141535.52,2,"Female","High School","No loan","Spain","1","0","Mass Market","Married","1",NA
1072,1,8,25,52,0,75084.96,145.033751283279,54,576,170228.59,1,"Female","High School","Active loan","France","0","0","Affluent","Single","0",NA
1810,3,0,38,51,4,41788.37,112.661821753877,68,596,117685.31,2,"Male","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0",NA
647,9,9,36,40,0,116331.42,93.3889258743856,43,814,88466.82,1,"Male","University","No loan","Spain","0","0","Mass Market","Married","1",NA
2462,6,5,34,43,0,93180.09,122.508854860532,86,673,0,2,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
2406,9,6,36,61,0,100101.06,181.066738030591,50,678,122781.51,2,"Female","High School","Active loan","France","0","0","Affluent","Single","0",NA
2892,3,9,29,39,0,83419.15,65.7995156012044,50,675,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",NA
283,8,4,30,48,0,70760.69,71.6135684060793,64,635,119656.45,2,"Female","High School","Active loan","Germany","1","1","Affluent","Single","0",NA
2106,2,9,27,29,0,48849.89,214.961028637084,73,683,0,1,"Female","University","No loan","France","0","1","Mass Market","Married","1",NA
2359,1,5,28,41,0,101617.64,134.520692986026,72,493,138937.35,1,"Male","High School","No loan","France","1","1","Affluent","Single","1",NA
2670,1,8,29,26,0,93991.65,232.204354754523,41,568,112930.28,2,"Male","University","No loan","Germany","1","0","Mass Market","Married","1",NA
1379,6,0,24,51,2,196293.76,90.9719716070855,53,561,0,2,"Male","Postgraduate","Default risk","France","1","1","High Net Worth","Divorced","0",NA
225,1,9,36,46,0,31520.4,219.076538485272,69,742,121461.87,1,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1",NA
2897,2,9,26,29,0,182528.44,106.912376195747,44,659,122017.19,1,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1690,2,0,32,32,4,193817.63,75.1768327766567,68,793,0,2,"Male","Other","Default risk","Spain","1","0","High Net Worth","Widowed","0",NA
1851,5,9,22,67,0,81259.25,107.034392779564,75,743,112181.08,2,"Female","High School","Active loan","Germany","0","0","Affluent","Single","0",NA
2851,5,6,32,41,0,94170.84,90.3831570418885,84,508,0,2,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
1499,9,5,34,31,0,100717.54,106.616629350889,62,645,0,4,"Female","High School","Active loan","France","1","1","Affluent","Single","0",NA
2965,7,3,26,27,1,32089.57,164.72612520828,52,730,0,2,"Female","Postgraduate","Active loan","France","1","0","High Net Worth","Divorced","0",NA
973,3,10,33,31,0,72927.68,119.259312189308,66,735,119558.35,1,"Male","University","No loan","France","0","0","Mass Market","Married","1",NA
569,9,8,31,30,0,39920,75.7652731794076,60,707,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
92,3,9,25,30,0,107640.25,89.1056756464114,57,734,57369.61,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
1107,6,8,30,39,0,112973.34,115.622886072032,86,734,92126.26,2,"Female","High School","Active loan","Spain","0","0","Affluent","Single","0",NA
619,9,10,32,45,0,188574.08,38.1258012264136,65,350,108231.37,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
1366,3,8,42,31,0,91092.84,180.452491754462,38,506,0,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2354,5,8,35,26,0,60285.3,78.7732360109311,48,826,142662.68,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
342,10,0,28,56,3,7455.2,68.9220193386529,42,627,112414.81,2,"Male","Other","Default risk","Germany","0","0","High Net Worth","Widowed","0",NA
2551,4,6,40,35,0,166386.22,61.6846873196719,78,650,0,1,"Male","High School","Active loan","Germany","0","1","Affluent","Single","0",NA
280,8,9,28,29,0,133457.52,43.4773148242201,50,675,121326.42,1,"Female","University","No loan","France","1","0","Mass Market","Married","1",NA
2823,4,4,34,31,0,156439.56,46.6458466569419,63,685,111798.06,1,"Male","University","No loan","Spain","1","0","Mass Market","Married","1",NA
290,6,9,31,38,0,152417.79,42.2128483615581,89,563,139810.34,1,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
1223,1,9,31,35,0,2048.55,36.6708122622434,57,748,112610.77,1,"Male","High School","No loan","France","0","1","Mass Market","Married","1",NA
2733,9,4,22,38,0,38020.05,194.10002901871,49,601,149400.27,1,"Male","High School","Active loan","France","0","1","Affluent","Single","0",NA
2735,9,10,26,31,0,5419.31,50.0363289925354,70,682,0,1,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
2315,4,1,32,33,2,117060.2,187.258447460135,66,580,131647.01,2,"Female","Postgraduate","Default risk","France","1","0","High Net Worth","Divorced","0",NA
2792,7,2,25,34,0,60706.33,210.803697735767,71,502,93920.47,2,"Male","High School","No loan","France","0","0","Affluent","Single","1",NA
1838,6,8,26,36,0,10662.58,179.06807309256,41,445,0,2,"Female","High School","No loan","France","0","0","Affluent","Single","1",NA
2715,2,4,38,36,0,23491.09,79.7472483494844,95,612,130700.92,2,"Female","High School","No loan","Spain","0","0","Affluent","Single","1",NA
1702,5,10,26,20,0,152845.99,151.238126492262,57,713,0,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
1276,3,3,27,40,1,80676.83,183.98240219187,57,655,89994.71,2,"Female","Postgraduate","Active loan","Germany","0","1","High Net Worth","Divorced","0",NA
1574,1,8,22,43,0,42766.03,85.2175213974653,78,738,83008.31,1,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
1355,7,4,27,30,0,32903.93,241.586741275918,80,520,107023.03,1,"Male","High School","Active loan","Spain","1","0","Affluent","Single","0",NA
541,9,8,32,38,0,89222.66,93.3889258743856,52,691,0,2,"Female","University","No loan","France","0","0","Mass Market","Married","1",NA
1880,1,9,25,41,0,114448.77,123.154794630862,68,467,0,2,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
972,5,6,27,34,0,112202.64,54.3624337349866,70,673,129278.43,1,"Male","Postgraduate","Default risk","France","0","0","High Net Worth","Divorced","0",NA
556,3,1,21,36,2,122218.23,82.3414233108192,43,740,109044.6,1,"Female","Postgraduate","Active loan","Germany","0","0","High Net Worth","Divorced","0",NA
1656,6,4,28,45,0,102591.9,129.992689345986,85,741,144889.18,1,"Male","High School","Active loan","Spain","1","1","Affluent","Single","0",NA
1046,0,9,31,33,0,1474.79,116.136942131473,65,730,136093.74,2,"Male","High School","No loan","France","1","0","Affluent","Single","1",NA
227,2,10,29,30,0,142200.15,51.3039852054979,50,598,135277.96,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
26,10,8,31,39,0,177655.68,80.7199154295687,54,670,0,2,"Male","University","No loan","Spain","1","1","Mass Market","Married","1",NA
2108,4,8,26,25,0,27380.99,63.185631500083,47,738,98141.57,2,"Male","University","No loan","Germany","1","1","Mass Market","Married","1",NA
2284,5,6,25,29,0,19244.58,169.242426646457,57,850,129305.09,2,"Male","High School","Active loan","Germany","1","0","Affluent","Single","0",NA
46,6,7,28,73,0,104719.66,240.341135166861,82,738,178755.84,1,"Female","High School","No loan","France","1","1","Affluent","Single","1",NA
1772,5,9,25,28,0,198926.36,81.7003119201088,37,535,0,2,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",NA
1964,9,10,34,38,0,93503.02,226.274601094023,36,496,160736.63,1,"Female","Postgraduate","Active loan","France","1","1","High Net Worth","Divorced","0",NA
2506,3,3,30,48,1,168369.37,65.4655686106062,49,829,123544,1,"Male","Postgraduate","Active loan","Germany","1","0","High Net Worth","Divorced","0",NA
2840,1,7,32,25,0,144978.47,133.042170744637,32,684,0,2,"Female","High School","Active loan","France","0","1","Affluent","Single","0",NA
525,9,8,35,34,0,15034.93,192.599007547901,51,586,74309.81,1,"Female","University","No loan","Germany","1","0","Mass Market","Married","1",NA
2182,4,2,24,29,0,74346.11,85.5738921284945,78,693,0,2,"Female","High School","No loan","Spain","1","1","Affluent","Single","1",NA
2976,5,4,27,36,0,58111.71,77.4928466790958,77,733,91132.18,1,"Female","University","No loan","Spain","0","0","Mass Market","Married","1",NA
2575,10,7,33,44,0,108222.68,155.740939940251,73,499,77627.33,2,"Female","High School","Active loan","Germany","1","0","Affluent","Single","1",NA
2930,7,8,27,18,0,171770.58,117.546543912016,72,757,102983.91,1,"Male","High School","Active loan","France","1","0","Affluent","Single","1",NA
107,10,2,34,48,0,124389.61,62.1232080986298,46,595,126306.64,3,"Female","High School","No loan","Germany","1","1","Affluent","Single","1",NA
983,3,8,37,26,0,155248.62,50.2588779705813,34,604,0,2,"Male","University","No loan","France","0","1","Mass Market","Married","1",NA
422,4,10,20,66,0,77705.75,80.1285623456901,43,725,86459.8,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
2812,7,9,33,36,0,173016.46,72.5298579736902,50,652,0,2,"Male","High School","No loan","France","1","1","Mass Market","Married","1",NA
1065,8,10,25,39,0,41671.81,91.4391476919665,65,653,0,2,"Male","University","No loan","France","1","1","Mass Market","Married","1",NA
1481,3,9,23,37,0,132104.76,45.8001769496208,68,553,0,2,"Male","University","No loan","France","1","0","Mass Market","Married","1",NA
10,4,10,32,32,0,126517.46,133.360704099268,69,517,109421.13,1,"Female","University","No loan","France","1","1","Mass Market","Married","1",NA
916,1,10,33,28,0,120880.72,128.15618589224,43,560,0,2,"Female","University","No loan","Spain","1","1","Mass Market","Married","1",NA
568,2,0,25,44,4,91810.71,400.789665311655,75,667,122277.87,1,"Male","Other","Default risk","France","1","1","High Net Worth","Widowed","0",NA
