"ID","Exited","Age","IsActiveMember","Geography","Balance","Gender","NumOfProducts"
2059,NA,34,1,"Germany",0,"Female",2
1854,NA,64,0,"Spain",0,"Male",2
2071,NA,39,0,"France",139393.19,"Female",2
2571,NA,42,1,"France",0,"Male",2
673,NA,61,1,"France",0,"Female",1
1168,NA,28,1,"Spain",0,"Male",2
931,NA,29,0,"Germany",107233.85,"Male",1
2688,NA,31,0,"Germany",132694.73,"Female",1
1007,NA,36,1,"Spain",0,"Male",1
211,NA,43,0,"France",0,"Female",1
655,NA,48,0,"France",0,"Male",2
2062,NA,41,0,"Germany",132670.53,"Female",1
2552,NA,43,0,"France",98382.72,"Female",1
2195,NA,27,1,"France",0,"Female",2
675,NA,37,0,"Germany",116471.43,"Female",2
458,NA,30,0,"France",106266.8,"Male",1
1876,NA,47,0,"France",148636.21,"Male",1
2603,NA,41,0,"France",109941.51,"Male",1
2047,NA,27,0,"Spain",0,"Male",2
1691,NA,36,0,"France",89696.84,"Female",3
2768,NA,22,1,"Germany",186445.31,"Female",1
584,NA,25,1,"Spain",0,"Male",2
2822,NA,33,1,"France",122568.05,"Male",2
2578,NA,27,1,"Spain",0,"Male",1
2391,NA,36,0,"Germany",143644.16,"Female",1
2058,NA,39,1,"Spain",157371.54,"Male",1
1987,NA,26,0,"France",87098.91,"Female",1
2675,NA,31,0,"Germany",0,"Female",1
27,NA,34,1,"Spain",0,"Female",2
974,NA,30,1,"France",0,"Male",2
578,NA,21,1,"France",0,"Male",2
2432,NA,27,0,"Germany",130181.47,"Female",2
1978,NA,50,0,"France",96479.81,"Male",1
2729,NA,33,1,"France",94222.53,"Male",1
385,NA,39,1,"Germany",0,"Male",2
2155,NA,77,1,"France",80926.02,"Male",2
2883,NA,34,1,"Germany",0,"Female",2
1538,NA,55,1,"France",120905.03,"Male",1
908,NA,37,1,"France",0,"Male",2
2281,NA,49,0,"Germany",136658.61,"Female",1
1719,NA,39,1,"France",94435.45,"Female",2
1498,NA,49,1,"Spain",152926.6,"Female",1
629,NA,42,0,"Spain",178095.55,"Female",1
1775,NA,31,0,"France",122311.21,"Female",1
2924,NA,39,0,"France",102562.23,"Male",1
1401,NA,46,0,"France",0,"Male",2
633,NA,41,0,"France",123157.95,"Female",1
2936,NA,30,1,"Spain",139528.23,"Male",1
1006,NA,34,0,"Germany",0,"Female",3
924,NA,31,0,"France",167949.48,"Female",1
2842,NA,18,0,"France",142872.36,"Male",2
163,NA,40,1,"Spain",152968.73,"Male",1
2584,NA,36,1,"Germany",105858.71,"Female",1
2211,NA,40,0,"France",128744.04,"Male",1
392,NA,30,1,"France",87505.47,"Male",2
1959,NA,37,1,"Germany",153610.61,"Female",1
2157,NA,46,1,"France",0,"Female",1
2294,NA,54,0,"France",128914.97,"Male",2
2999,NA,35,1,"Spain",57369.61,"Male",1
194,NA,31,1,"France",127070.73,"Female",1
1891,NA,31,1,"France",0,"Male",2
2743,NA,39,1,"France",86843.61,"Male",1
651,NA,34,0,"France",0,"Male",2
1064,NA,44,0,"Germany",0,"Female",1
1157,NA,63,1,"France",85845.43,"Male",1
1433,NA,40,1,"Spain",0,"Female",2
2298,NA,61,0,"Germany",139330.1,"Male",1
1500,NA,30,0,"France",124119.54,"Male",1
2003,NA,28,0,"France",0,"Male",2
2399,NA,51,0,"Spain",0,"Female",2
2824,NA,27,1,"France",79336.61,"Female",1
2682,NA,42,1,"France",133970.22,"Male",2
102,NA,54,0,"France",71816.74,"Male",2
138,NA,35,0,"France",155470.55,"Female",1
882,NA,40,0,"Germany",140187.1,"Male",2
40,NA,31,0,"Germany",122528.18,"Female",1
2747,NA,22,0,"Germany",114318.78,"Male",2
242,NA,69,1,"Germany",0,"Male",2
2083,NA,32,1,"France",0,"Male",2
2082,NA,44,1,"Germany",129472.33,"Male",1
2796,NA,29,1,"France",0,"Female",2
340,NA,48,1,"Spain",87070.23,"Male",1
2529,NA,54,1,"Germany",144027.8,"Female",1
451,NA,31,1,"Spain",144162.3,"Male",1
2843,NA,29,1,"Spain",46057.96,"Male",2
1063,NA,28,1,"France",118890.81,"Female",2
661,NA,41,1,"Germany",104450.86,"Female",1
2825,NA,42,1,"Spain",110368.03,"Female",1
1929,NA,57,1,"France",126815.97,"Male",2
877,NA,49,1,"France",172713.44,"Male",1
1567,NA,29,0,"France",0,"Male",2
2739,NA,48,0,"Germany",0,"Female",2
2213,NA,37,0,"France",113208.86,"Female",2
794,NA,33,1,"France",0,"Female",2
154,NA,48,0,"Spain",152827.99,"Female",1
2258,NA,39,1,"France",0,"Male",4
1417,NA,34,1,"France",81576.75,"Male",1
1824,NA,42,0,"France",0,"Male",2
2422,NA,46,1,"France",127476.73,"Male",2
462,NA,33,1,"Spain",129307.32,"Male",1
2338,NA,40,1,"Spain",0,"Female",2
2956,NA,34,1,"France",123034.43,"Female",2
771,NA,35,1,"France",0,"Female",3
627,NA,28,0,"Germany",0,"Female",2
1718,NA,42,0,"Spain",0,"Male",2
1985,NA,35,1,"France",0,"Female",2
2373,NA,33,0,"France",121898.58,"Male",2
2524,NA,33,1,"France",0,"Male",2
1632,NA,35,1,"France",165358.77,"Male",1
2558,NA,30,0,"Spain",141535.52,"Female",2
1072,NA,52,0,"France",170228.59,"Female",1
1810,NA,51,0,"Germany",117685.31,"Male",2
647,NA,40,0,"Spain",88466.82,"Male",1
2462,NA,43,1,"France",0,"Male",2
2406,NA,61,0,"France",122781.51,"Female",2
2892,NA,39,0,"France",0,"Female",2
283,NA,48,1,"Germany",119656.45,"Female",2
2106,NA,29,1,"France",0,"Female",1
2359,NA,41,1,"France",138937.35,"Male",1
2670,NA,26,0,"Germany",112930.28,"Male",2
1379,NA,51,1,"France",0,"Male",2
225,NA,46,0,"Germany",121461.87,"Female",1
2897,NA,29,1,"Spain",122017.19,"Male",1
1690,NA,32,0,"Spain",0,"Male",2
1851,NA,67,0,"Germany",112181.08,"Female",2
2851,NA,41,1,"France",0,"Female",2
1499,NA,31,1,"France",0,"Female",4
2965,NA,27,0,"France",0,"Female",2
973,NA,31,0,"France",119558.35,"Male",1
569,NA,30,0,"France",0,"Male",2
92,NA,30,0,"France",57369.61,"Male",2
1107,NA,39,0,"Spain",92126.26,"Female",2
619,NA,45,1,"Germany",108231.37,"Male",1
1366,NA,31,1,"Germany",0,"Male",2
2354,NA,26,0,"France",142662.68,"Female",1
342,NA,56,0,"Germany",112414.81,"Male",2
2551,NA,35,1,"Germany",0,"Male",1
280,NA,29,0,"France",121326.42,"Female",1
2823,NA,31,0,"Spain",111798.06,"Male",1
290,NA,38,1,"Spain",139810.34,"Female",1
1223,NA,35,1,"France",112610.77,"Male",1
2733,NA,38,1,"France",149400.27,"Male",1
2735,NA,31,0,"France",0,"Male",1
2315,NA,33,0,"France",131647.01,"Female",2
2792,NA,34,0,"France",93920.47,"Male",2
1838,NA,36,0,"France",0,"Female",2
2715,NA,36,0,"Spain",130700.92,"Female",2
1702,NA,20,1,"Germany",0,"Male",1
1276,NA,40,1,"Germany",89994.71,"Female",2
1574,NA,43,1,"Germany",83008.31,"Male",1
1355,NA,30,0,"Spain",107023.03,"Male",1
541,NA,38,0,"France",0,"Female",2
1880,NA,41,1,"France",0,"Female",2
972,NA,34,0,"France",129278.43,"Male",1
556,NA,36,0,"Germany",109044.6,"Female",1
1656,NA,45,1,"Spain",144889.18,"Male",1
1046,NA,33,0,"France",136093.74,"Male",2
227,NA,30,0,"Germany",135277.96,"Female",1
26,NA,39,1,"Spain",0,"Male",2
2108,NA,25,1,"Germany",98141.57,"Male",2
2284,NA,29,0,"Germany",129305.09,"Male",2
46,NA,73,1,"France",178755.84,"Female",1
1772,NA,28,1,"Spain",0,"Female",2
1964,NA,38,1,"France",160736.63,"Female",1
2506,NA,48,0,"Germany",123544,"Male",1
2840,NA,25,1,"France",0,"Female",2
525,NA,34,0,"Germany",74309.81,"Female",1
2182,NA,29,1,"Spain",0,"Female",2
2976,NA,36,0,"Spain",91132.18,"Female",1
2575,NA,44,0,"Germany",77627.33,"Female",2
2930,NA,18,0,"France",102983.91,"Male",1
107,NA,48,1,"Germany",126306.64,"Female",3
983,NA,26,1,"France",0,"Male",2
422,NA,66,1,"France",86459.8,"Male",2
2812,NA,36,1,"France",0,"Male",2
1065,NA,39,1,"France",0,"Male",2
1481,NA,37,0,"France",0,"Male",2
10,NA,32,1,"France",109421.13,"Female",1
916,NA,28,1,"Spain",0,"Female",2
568,NA,44,1,"France",122277.87,"Male",1
2419,NA,38,1,"Spain",125175.58,"Male",2
1827,NA,41,1,"France",148595.55,"Female",1
1771,NA,34,1,"Germany",93244.42,"Female",1
1734,NA,49,0,"Germany",133801.49,"Male",1
293,NA,32,1,"France",0,"Female",2
2014,NA,48,0,"France",78314.63,"Male",1
975,NA,31,0,"Spain",0,"Female",2
2099,NA,42,0,"France",0,"Female",2
1249,NA,27,0,"Germany",61688.61,"Male",2
1304,NA,40,0,"France",0,"Male",2
1330,NA,26,0,"France",98268.84,"Male",1
217,NA,60,0,"France",0,"Male",2
67,NA,20,1,"Germany",0,"Male",2
2541,NA,41,0,"Spain",150148.51,"Male",1
2009,NA,36,0,"Germany",141819.02,"Female",1
501,NA,37,1,"Germany",137204.77,"Male",1
1300,NA,37,1,"France",0,"Female",2
2880,NA,31,1,"France",109578.04,"Male",2
234,NA,38,0,"France",0,"Female",2
994,NA,26,1,"France",157624.84,"Female",1
1725,NA,34,0,"Germany",91835.16,"Female",1
780,NA,28,0,"Spain",115680.81,"Female",1
2188,NA,40,0,"France",156111.08,"Male",2
1522,NA,39,0,"France",0,"Male",2
1593,NA,40,0,"Germany",87542.89,"Male",1
1186,NA,34,0,"France",0,"Male",2
421,NA,46,0,"Spain",67563.31,"Female",1
1094,NA,34,1,"Spain",79543.59,"Female",1
87,NA,50,0,"Germany",137104.47,"Male",1
1802,NA,36,0,"France",0,"Male",1
269,NA,36,1,"Spain",161064.64,"Male",2
826,NA,59,1,"Germany",111634.29,"Female",2
164,NA,32,1,"Spain",121021.05,"Female",1
2494,NA,38,0,"Spain",98848.19,"Male",2
1681,NA,60,1,"France",116563.58,"Male",1
1529,NA,40,0,"Spain",0,"Female",2
2816,NA,31,1,"Germany",151766.71,"Male",1
447,NA,36,1,"France",104077.19,"Male",2
1584,NA,35,1,"Spain",117183.74,"Female",1
160,NA,38,0,"France",0,"Male",2
1415,NA,40,0,"France",144326.09,"Male",1
1799,NA,39,1,"France",0,"Male",2
82,NA,41,0,"Spain",94521.17,"Female",2
941,NA,32,0,"Germany",116968.91,"Female",1
383,NA,55,0,"France",0,"Female",3
2484,NA,32,0,"France",121394.42,"Male",1
658,NA,34,1,"Germany",127122.79,"Female",3
1870,NA,38,1,"Spain",116980.78,"Male",2
2423,NA,27,0,"France",159561.93,"Female",1
430,NA,32,0,"France",0,"Male",2
1317,NA,38,0,"Spain",0,"Male",2
260,NA,30,0,"France",0,"Female",2
959,NA,41,0,"Spain",176024.05,"Female",1
1568,NA,51,1,"Spain",0,"Male",1
376,NA,21,1,"France",166178.02,"Female",2
1145,NA,38,0,"France",128718.78,"Female",2
2084,NA,59,0,"Germany",109339.17,"Male",1
1866,NA,40,0,"Spain",115144.68,"Male",1
1887,NA,23,0,"France",84474.62,"Female",2
966,NA,63,1,"Germany",139529.93,"Female",2
1830,NA,33,1,"France",0,"Male",2
2197,NA,47,1,"France",0,"Male",2
2554,NA,39,1,"France",0,"Male",2
1214,NA,30,1,"France",0,"Female",2
2500,NA,31,0,"Germany",100062.16,"Female",2
2596,NA,37,1,"France",0,"Male",1
180,NA,64,1,"France",129555.7,"Male",1
1195,NA,33,1,"Spain",0,"Male",2
2502,NA,43,0,"France",128760.32,"Male",1
2463,NA,33,1,"France",0,"Female",2
1279,NA,40,0,"Spain",148055.74,"Female",1
328,NA,26,0,"Germany",214346.96,"Male",1
1588,NA,30,1,"France",82794.18,"Female",1
1745,NA,26,1,"France",0,"Female",2
1955,NA,51,0,"Germany",159397.75,"Female",1
2337,NA,47,1,"France",102258.11,"Male",2
1803,NA,71,1,"France",0,"Male",2
2141,NA,34,0,"France",0,"Female",1
2925,NA,39,1,"Germany",137986.58,"Male",2
2005,NA,38,0,"France",0,"Male",2
1626,NA,29,1,"France",132954.64,"Male",1
2483,NA,31,0,"France",96399.31,"Male",1
1872,NA,53,1,"Spain",167259.44,"Female",1
2861,NA,40,1,"France",127862.93,"Female",1
2550,NA,65,1,"France",136186.44,"Male",2
707,NA,39,0,"Germany",184715.86,"Male",2
1265,NA,51,0,"France",130747.1,"Male",1
2568,NA,46,0,"Germany",58571.18,"Male",2
670,NA,43,1,"Spain",0,"Male",2
41,NA,21,1,"Spain",113157.22,"Female",1
721,NA,42,0,"France",0,"Male",2
2955,NA,40,0,"Spain",112544.45,"Male",4
1701,NA,39,0,"France",142400.77,"Male",1
268,NA,40,0,"Germany",93051.64,"Male",2
206,NA,57,1,"France",0,"Male",2
351,NA,31,0,"France",0,"Female",1
1979,NA,24,0,"Spain",0,"Female",1
2544,NA,36,0,"France",0,"Male",2
2577,NA,25,1,"Germany",127974.06,"Female",2
118,NA,40,0,"Germany",71340.09,"Female",1
615,NA,50,1,"Spain",79927.36,"Female",1
2493,NA,43,1,"France",148846.39,"Male",1
2775,NA,83,1,"France",123356.63,"Male",2
2290,NA,43,0,"France",0,"Female",1
2246,NA,38,1,"Spain",72594,"Female",1
1930,NA,34,0,"France",165312.27,"Male",1
1151,NA,46,1,"Spain",0,"Male",2
1147,NA,35,1,"Germany",97819.36,"Female",1
1777,NA,22,0,"Spain",0,"Female",2
1766,NA,22,1,"Germany",86568.75,"Male",1
2647,NA,37,0,"France",135370.12,"Male",1
2648,NA,39,1,"Spain",130051.66,"Male",2
1037,NA,46,0,"France",0,"Male",2
2580,NA,30,1,"France",0,"Male",2
16,NA,36,0,"Germany",140080.32,"Female",1
1329,NA,74,1,"France",0,"Male",1
275,NA,45,0,"Spain",0,"Male",2
2948,NA,38,1,"Spain",118199.97,"Female",2
1234,NA,40,1,"France",123764.95,"Female",1
1570,NA,29,0,"Germany",149525.34,"Female",2
2876,NA,37,0,"Spain",130461.02,"Male",1
1209,NA,66,0,"France",0,"Female",2
1119,NA,64,1,"France",0,"Female",1
1815,NA,43,0,"Germany",100368.63,"Male",2
2271,NA,35,0,"France",116322.27,"Female",4
821,NA,30,1,"France",0,"Male",2
895,NA,32,1,"France",0,"Male",2
937,NA,41,0,"France",0,"Female",2
115,NA,23,0,"Germany",0,"Male",2
1256,NA,59,1,"Germany",127197.14,"Male",1
917,NA,23,0,"France",0,"Female",2
2614,NA,28,1,"France",0,"Male",2
2482,NA,57,0,"Spain",120043.13,"Female",1
1757,NA,56,0,"Germany",127320.36,"Male",1
1378,NA,41,0,"France",37266.67,"Female",2
1972,NA,31,1,"Spain",143006.7,"Male",2
1630,NA,27,0,"Spain",133111.73,"Female",1
2102,NA,35,0,"France",89994.71,"Female",2
1368,NA,32,0,"France",0,"Male",2
2121,NA,57,1,"France",139914.6,"Female",4
354,NA,35,0,"France",120711.73,"Male",2
2646,NA,39,0,"Spain",122384.22,"Female",1
1947,NA,33,1,"Germany",122449.31,"Male",1
2095,NA,49,1,"Germany",110540.43,"Male",2
1044,NA,25,1,"Germany",172812.72,"Male",1
2833,NA,51,1,"France",79563.36,"Male",2
2604,NA,30,0,"France",0,"Female",2
341,NA,47,0,"France",115414.19,"Male",3
1759,NA,32,1,"Spain",0,"Female",2
1883,NA,23,1,"France",0,"Female",2
1516,NA,35,0,"Spain",134177.06,"Female",1
1676,NA,30,1,"France",105443.68,"Male",2
2426,NA,50,0,"France",0,"Female",1
1974,NA,40,0,"France",0,"Female",2
1376,NA,37,0,"France",0,"Female",2
1494,NA,66,1,"France",0,"Male",2
938,NA,42,0,"France",0,"Female",1
2163,NA,67,0,"Germany",153610.61,"Male",1
2145,NA,49,0,"France",114091.38,"Male",1
1414,NA,36,0,"Germany",100762.64,"Male",1
7,NA,42,1,"Spain",128486.91,"Female",2
1259,NA,40,1,"France",47364.45,"Female",1
1159,NA,43,0,"France",0,"Male",2
1934,NA,43,1,"France",0,"Female",2
660,NA,37,1,"France",114631.23,"Female",2
2782,NA,19,1,"Germany",105387.89,"Male",1
1502,NA,37,0,"France",95196.26,"Female",1
1566,NA,39,0,"France",0,"Male",2
804,NA,37,0,"France",0,"Male",1
2371,NA,72,1,"Germany",0,"Male",1
872,NA,45,1,"France",154525.7,"Female",1
2376,NA,56,1,"Germany",110923.15,"Female",2
685,NA,19,0,"France",128514.84,"Male",1
2036,NA,43,0,"France",114974.24,"Male",1
2961,NA,31,1,"France",116537.6,"Female",1
2063,NA,67,1,"France",135392.31,"Female",1
1814,NA,37,1,"France",93578.68,"Male",2
2579,NA,57,0,"Spain",106758.6,"Male",1
2770,NA,26,1,"France",146266,"Male",2
2138,NA,25,1,"France",97157.96,"Female",1
282,NA,41,0,"France",107000.49,"Male",1
1624,NA,38,1,"Spain",136525.99,"Male",1
909,NA,38,0,"France",167772.96,"Female",1
2265,NA,62,0,"France",43772.66,"Male",3
2753,NA,34,0,"Spain",0,"Male",2
2446,NA,29,0,"Germany",117412.35,"Male",1
1095,NA,38,1,"Germany",93547.23,"Male",2
1752,NA,31,0,"Spain",0,"Male",2
1990,NA,25,0,"France",0,"Male",2
249,NA,37,1,"Spain",0,"Female",2
444,NA,34,0,"France",0,"Female",2
2721,NA,59,0,"France",102453.26,"Male",1
876,NA,47,0,"France",93871.95,"Male",3
2973,NA,18,1,"Spain",134796.87,"Male",2
901,NA,33,0,"France",118715.86,"Female",1
2085,NA,39,0,"France",0,"Female",2
1898,NA,38,0,"Germany",123311.39,"Male",2
1253,NA,41,0,"Germany",60880.68,"Male",1
1669,NA,42,0,"Germany",166031.45,"Female",1
1328,NA,37,1,"France",139395.08,"Male",1
1692,NA,51,0,"France",88827.53,"Male",1
313,NA,27,1,"Spain",149400.27,"Male",1
989,NA,46,0,"France",0,"Female",2
1306,NA,37,0,"Germany",0,"Male",2
369,NA,33,1,"France",0,"Female",1
2947,NA,40,1,"France",87105.32,"Female",1
262,NA,32,1,"France",0,"Female",1
2015,NA,28,1,"France",121973.28,"Male",1
2977,NA,36,1,"Spain",156660.72,"Male",2
2507,NA,34,0,"France",0,"Female",2
1722,NA,36,0,"France",129745.1,"Female",2
2232,NA,28,0,"Spain",0,"Male",2
1723,NA,30,1,"France",0,"Female",2
1451,NA,35,0,"France",108155.49,"Male",1
527,NA,23,0,"Spain",101126.66,"Female",2
2103,NA,42,1,"France",0,"Male",2
2295,NA,63,0,"France",102346.86,"Male",1
435,NA,39,0,"France",150500.64,"Male",2
5,NA,38,0,"Spain",0,"Female",1
439,NA,39,0,"France",136556.44,"Male",1
1080,NA,51,1,"Germany",115409.6,"Male",1
258,NA,43,0,"France",190227.46,"Male",1
1476,NA,55,0,"France",0,"Male",1
2198,NA,58,1,"Spain",101247.06,"Female",1
784,NA,37,0,"France",0,"Male",2
1678,NA,35,0,"Germany",131753.41,"Male",2
2621,NA,31,0,"France",0,"Male",2
326,NA,36,0,"France",152169.12,"Male",2
1336,NA,45,0,"France",0,"Female",1
1961,NA,36,0,"Germany",129118.5,"Female",2
1086,NA,39,1,"France",86546.29,"Female",1
2427,NA,43,1,"France",139180.97,"Male",2
156,NA,32,1,"France",75470.23,"Male",1
743,NA,50,0,"France",0,"Female",4
1005,NA,37,0,"Spain",168066.87,"Female",2
596,NA,46,0,"France",138653.51,"Male",1
1202,NA,75,1,"Germany",89188.83,"Female",1
912,NA,40,1,"France",0,"Female",2
24,NA,45,0,"France",0,"Male",2
2624,NA,34,0,"Spain",0,"Male",1
357,NA,27,1,"Germany",150795.81,"Male",1
1461,NA,34,1,"Spain",102936.72,"Male",1
2140,NA,44,0,"Germany",169743.83,"Female",2
1257,NA,39,1,"Spain",0,"Male",2
333,NA,31,0,"France",125512.98,"Female",2
1561,NA,44,1,"Germany",0,"Male",1
185,NA,25,1,"Germany",129120.64,"Female",1
2286,NA,22,0,"Spain",0,"Female",2
2202,NA,64,1,"France",113109.52,"Male",1
2989,NA,27,1,"France",0,"Male",2
263,NA,38,1,"France",128960.21,"Male",2
2380,NA,31,1,"Spain",0,"Female",2
1263,NA,41,1,"Germany",149049.92,"Female",1
954,NA,41,0,"France",126619.27,"Female",1
94,NA,40,0,"Spain",117469.91,"Female",1
1036,NA,42,0,"Germany",98635.77,"Female",1
1345,NA,36,1,"Germany",96863.13,"Female",1
593,NA,34,1,"France",142151.75,"Male",2
1437,NA,40,1,"Germany",0,"Male",2
1855,NA,37,0,"France",155994.15,"Male",1
2476,NA,38,1,"France",114756.14,"Male",1
2223,NA,42,1,"Spain",92930.92,"Male",1
2052,NA,46,1,"France",0,"Female",2
2918,NA,36,1,"Germany",167983.17,"Male",2
2757,NA,38,0,"France",104016.88,"Female",1
2968,NA,26,0,"Germany",0,"Male",2
986,NA,32,1,"Germany",133191.19,"Female",2
2503,NA,44,1,"France",0,"Male",1
2466,NA,55,0,"France",87485.67,"Male",1
662,NA,49,0,"Germany",140510.89,"Female",1
1820,NA,37,0,"France",0,"Male",2
2543,NA,39,1,"France",138577.34,"Female",1
1424,NA,38,1,"Spain",105907.42,"Female",1
1060,NA,35,1,"France",0,"Male",2
86,NA,31,0,"Germany",0,"Female",2
1170,NA,40,1,"France",137430.82,"Male",1
1125,NA,38,1,"France",68881.59,"Male",2
1927,NA,40,1,"France",138033.55,"Male",1
2791,NA,36,1,"Spain",0,"Female",2
161,NA,60,0,"France",0,"Male",3
2899,NA,45,1,"France",127992.25,"Male",1
1160,NA,36,1,"France",70181.48,"Male",2
2266,NA,46,1,"Spain",0,"Male",2
2044,NA,56,0,"France",131563.88,"Female",2
2625,NA,37,1,"France",0,"Male",2
2158,NA,38,1,"Germany",70784.27,"Female",1
2172,NA,37,1,"Germany",128389.63,"Female",1
926,NA,34,1,"Spain",86656.13,"Female",2
2194,NA,28,1,"France",124781.67,"Male",1
1787,NA,27,1,"France",114370.41,"Male",1
1199,NA,36,0,"France",176273.95,"Male",1
2911,NA,36,0,"France",0,"Female",2
640,NA,34,0,"France",76322.69,"Female",1
1577,NA,36,0,"France",137755.76,"Female",1
2734,NA,28,1,"France",141792.61,"Female",1
488,NA,37,0,"France",0,"Female",1
2133,NA,33,1,"Spain",51690.89,"Male",2
1916,NA,71,1,"Germany",0,"Female",1
1885,NA,41,1,"France",0,"Male",2
1695,NA,49,0,"France",124483.53,"Female",1
2486,NA,55,0,"France",0,"Female",3
985,NA,72,1,"Germany",138089.97,"Female",2
962,NA,44,1,"Spain",133793.89,"Female",2
2175,NA,32,0,"France",88348.43,"Male",2
2,NA,31,0,"Spain",0,"Male",2
1553,NA,23,1,"Spain",70417.79,"Female",1
2206,NA,35,1,"Germany",0,"Male",1
1254,NA,34,0,"France",0,"Female",2
1788,NA,47,1,"Germany",0,"Female",2
1193,NA,51,1,"Spain",0,"Male",3
725,NA,28,0,"France",124023.18,"Male",3
1274,NA,32,1,"Germany",138171.1,"Female",2
173,NA,26,1,"Spain",174318.13,"Female",2
949,NA,58,1,"France",0,"Male",2
1175,NA,40,0,"France",92055.36,"Female",1
2931,NA,49,0,"France",96252.98,"Male",2
2868,NA,29,0,"France",0,"Male",1
1194,NA,32,1,"Germany",129401.87,"Female",1
121,NA,43,0,"Germany",142669.93,"Female",2
1103,NA,35,1,"France",115024.5,"Male",1
2118,NA,36,0,"Germany",105264.88,"Female",2
1613,NA,25,0,"Germany",60205.2,"Female",2
1286,NA,30,1,"Spain",0,"Male",2
824,NA,34,0,"France",74197.38,"Female",2
1727,NA,40,1,"France",0,"Male",2
1970,NA,34,1,"France",0,"Female",1
286,NA,37,1,"France",146100.75,"Male",1
2116,NA,38,1,"France",144753.21,"Male",3
1603,NA,44,0,"France",168165.84,"Female",1
2454,NA,31,1,"Spain",142188.2,"Male",2
1967,NA,35,1,"Germany",134498.54,"Female",2
1703,NA,56,0,"France",125130.28,"Female",1
2705,NA,40,0,"Spain",0,"Male",2
2501,NA,29,1,"France",0,"Male",1
1496,NA,38,0,"France",112070.86,"Male",3
1150,NA,33,1,"Germany",0,"Male",2
272,NA,43,1,"France",131899,"Male",1
1774,NA,33,0,"France",142537.18,"Female",2
2332,NA,33,1,"France",155619.36,"Male",1
1767,NA,37,0,"France",125155.83,"Male",2
2319,NA,46,1,"Germany",110031.09,"Female",1
1871,NA,33,1,"Germany",137657.25,"Female",2
2442,NA,50,1,"Germany",129289.98,"Male",1
2465,NA,30,0,"Spain",112373.49,"Female",2
554,NA,29,0,"Spain",0,"Female",2
1604,NA,31,1,"Germany",123212.08,"Male",2
437,NA,62,1,"France",127706.33,"Male",1
1418,NA,62,0,"Germany",133811.78,"Male",2
2910,NA,38,1,"France",83714.41,"Male",1
406,NA,41,1,"France",135756.96,"Female",1
1273,NA,21,1,"France",105627.95,"Female",2
2348,NA,42,1,"Spain",0,"Female",2
498,NA,48,0,"France",82767.42,"Female",1
823,NA,37,0,"Germany",0,"Male",1
200,NA,33,0,"Spain",0,"Female",2
471,NA,49,1,"Spain",110864.38,"Female",1
1842,NA,32,1,"Germany",111599.32,"Male",1
1864,NA,27,1,"Spain",0,"Female",2
215,NA,34,0,"France",0,"Female",2
1539,NA,57,0,"Spain",0,"Male",2
1434,NA,68,1,"Germany",130169.27,"Female",2
2830,NA,36,1,"France",158351.02,"Male",1
2628,NA,27,0,"Spain",0,"Male",2
1443,NA,46,0,"Germany",102955.14,"Female",2
612,NA,38,1,"Spain",0,"Male",1
1221,NA,41,1,"France",145754.91,"Female",1
2704,NA,81,1,"France",91125.75,"Female",1
362,NA,40,1,"France",0,"Female",2
549,NA,57,0,"Germany",128981.07,"Female",1
2113,NA,46,0,"Germany",123783.91,"Female",2
1953,NA,26,1,"Spain",45408.85,"Female",2
2617,NA,62,0,"Germany",105701.91,"Male",1
109,NA,42,0,"Spain",0,"Male",2
2794,NA,43,1,"France",0,"Male",2
713,NA,32,1,"France",71667.74,"Male",1
2389,NA,55,0,"Spain",185013.02,"Male",1
1285,NA,31,0,"France",105397.8,"Male",2
809,NA,32,1,"Germany",0,"Female",2
1122,NA,33,0,"Germany",84521.48,"Female",2
2722,NA,43,1,"Spain",105301.5,"Male",1
2313,NA,47,0,"France",0,"Female",1
1135,NA,25,0,"Germany",0,"Female",2
128,NA,25,0,"Spain",108738.71,"Male",2
899,NA,37,0,"France",103560.57,"Female",1
783,NA,38,0,"France",0,"Male",1
1262,NA,54,0,"France",112203.25,"Female",1
1034,NA,66,1,"Germany",116037.76,"Female",1
775,NA,39,1,"France",51582.5,"Male",2
1946,NA,35,0,"Germany",132371.3,"Female",2
2385,NA,50,1,"France",0,"Female",2
2526,NA,29,1,"Spain",107141.27,"Male",1
1614,NA,19,1,"Spain",0,"Female",2
1645,NA,39,1,"France",139914.6,"Female",4
1825,NA,52,1,"France",0,"Female",2
2430,NA,33,1,"Spain",116474.28,"Male",1
2608,NA,43,1,"France",71240.3,"Male",1
603,NA,39,0,"France",127299.34,"Female",1
1136,NA,66,0,"Germany",121411.9,"Male",1
530,NA,35,1,"France",0,"Male",2
2927,NA,39,1,"Spain",121626.9,"Male",1
2236,NA,37,1,"France",51582.5,"Female",2
2874,NA,29,0,"Spain",0,"Female",2
753,NA,38,1,"France",144432.04,"Male",1
776,NA,40,0,"France",191864.51,"Female",1
2514,NA,36,0,"France",130809.77,"Male",1
2450,NA,32,0,"Spain",0,"Male",2
1950,NA,36,0,"France",0,"Male",2
105,NA,46,1,"Germany",58469.37,"Male",2
2731,NA,39,1,"Germany",119787.76,"Female",1
1238,NA,34,1,"Germany",118235.7,"Male",2
59,NA,32,0,"Spain",93012.89,"Male",1
2305,NA,21,1,"France",0,"Female",2
665,NA,38,0,"France",0,"Female",2
